user_id,phone,customer_name,order_id,order_time,restaurant_name,restaurant_category,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic
USR053,01000000053,Demo User 053,FP0000884,2026-07-21T12:26:21+06:00,Chicken Express Demo,Fast Food,Mohakhali,23.776143,90.394033,350,card,delivered,2026-07-21T13:13:21+06:00,True
USR053,01000000053,Demo User 053,FP0000881,2026-07-25T01:46:01+06:00,Burger Lab Demo,Burgers,Dhanmondi,23.740593,90.379797,433,cash,delivered,2026-07-25T03:05:01+06:00,True
USR053,01000000053,Demo User 053,FP0000878,2026-07-29T15:56:36+06:00,Dhaka Biryani Demo,Biryani,Uttara,23.875599,90.379979,261,mobile_wallet,delivered,2026-07-29T16:31:36+06:00,True
USR054,01000000054,Demo User 054,FP0000889,2026-02-19T22:36:06+06:00,Dhaka Biryani Demo,Biryani,Wari,23.71706,90.420912,1388,mobile_wallet,delivered,2026-02-20T00:46:06+06:00,True
USR054,01000000054,Demo User 054,FP0000895,2026-03-10T21:35:54+06:00,Dhaka Biryani Demo,Biryani,Pallabi,23.830858,90.359994,1013,card,delivered,2026-03-10T23:44:54+06:00,True
USR054,01000000054,Demo User 054,FP0000891,2026-03-20T22:24:00+06:00,Pizza Corner Demo,Pizza,Tejgaon,23.769426,90.397893,543,cash,delivered,2026-03-20T23:21:00+06:00,True
USR054,01000000054,Demo User 054,FP0000887,2026-05-13T04:14:26+06:00,Pizza Corner Demo,Pizza,Bashundhara,23.815818,90.423203,1430,card,delivered,2026-05-13T06:19:26+06:00,True
USR054,01000000054,Demo User 054,FP0000892,2026-05-13T20:46:06+06:00,Cafe Metro Demo,Cafe,Shyamoli,23.769801,90.372437,921,cash,delivered,2026-05-13T23:44:06+06:00,True
USR054,01000000054,Demo User 054,FP0000894,2026-05-25T01:00:11+06:00,Dhaka Biryani Demo,Biryani,Mohammadpur,23.762394,90.36396,718,card,delivered,2026-05-25T03:41:11+06:00,True
USR054,01000000054,Demo User 054,FP0000890,2026-05-30T10:41:14+06:00,Kebab House Demo,Kebab,Banani,23.790721,90.404738,819,cash,delivered,2026-05-30T12:11:14+06:00,True
USR054,01000000054,Demo User 054,FP0000888,2026-05-31T02:08:23+06:00,Chicken Express Demo,Fast Food,Shyamoli,23.77415,90.364036,922,mobile_wallet,delivered,2026-05-31T04:21:23+06:00,True
USR054,01000000054,Demo User 054,FP0000897,2026-06-08T00:16:55+06:00,Pizza Corner Demo,Pizza,Mohakhali,23.786903,90.40228,1561,cash,in_progress,2026-06-08T00:45:55+06:00,True
USR054,01000000054,Demo User 054,FP0000893,2026-06-26T13:57:47+06:00,Cafe Metro Demo,Cafe,Old Dhaka,23.705894,90.403952,1243,mobile_wallet,delivered,2026-06-26T14:31:47+06:00,True
USR054,01000000054,Demo User 054,FP0000898,2026-06-30T03:00:59+06:00,Thai Kitchen Demo,Thai,Uttara,23.869898,90.382721,462,mobile_wallet,cancelled,2026-06-30T04:15:59+06:00,True
USR054,01000000054,Demo User 054,FP0000896,2026-08-08T11:22:18+06:00,Dhaka Biryani Demo,Biryani,Farmgate,23.752473,90.397292,896,card,delivered,2026-08-08T11:49:18+06:00,True
USR055,01000000055,Demo User 055,FP0000905,2026-02-14T07:50:59+06:00,Rice & Curry Demo,Bangla,Motijheel,23.729405,90.421272,506,mobile_wallet,delivered,2026-02-14T08:17:59+06:00,True
USR055,01000000055,Demo User 055,FP0000902,2026-02-28T07:04:38+06:00,Thai Kitchen Demo,Thai,Mirpur,23.826226,90.364543,1520,mobile_wallet,delivered,2026-02-28T09:56:38+06:00,True
USR055,01000000055,Demo User 055,FP0000904,2026-03-05T21:14:17+06:00,Burger Lab Demo,Burgers,Shyamoli,23.776051,90.372776,451,card,cancelled,2026-03-05T22:16:17+06:00,True
USR055,01000000055,Demo User 055,FP0000900,2026-03-12T23:40:14+06:00,Kebab House Demo,Kebab,Banani,23.789474,90.39911,1580,cash,delivered,2026-03-13T01:00:14+06:00,True
USR055,01000000055,Demo User 055,FP0000903,2026-03-19T12:33:59+06:00,Cafe Metro Demo,Cafe,Mirpur,23.814535,90.367437,1146,card,delivered,2026-03-19T14:52:59+06:00,True
USR055,01000000055,Demo User 055,FP0000906,2026-06-20T01:06:13+06:00,Burger Lab Demo,Burgers,Uttara,23.877441,90.37978,349,mobile_wallet,delivered,2026-06-20T03:35:13+06:00,True
USR055,01000000055,Demo User 055,FP0000908,2026-07-06T12:53:50+06:00,Kebab House Demo,Kebab,Farmgate,23.762149,90.3907,760,card,delivered,2026-07-06T14:39:50+06:00,True
USR055,01000000055,Demo User 055,FP0000901,2026-07-07T17:26:51+06:00,Kebab House Demo,Kebab,Tejgaon,23.76213,90.390973,1406,mobile_wallet,delivered,2026-07-07T18:26:51+06:00,True
USR055,01000000055,Demo User 055,FP0000907,2026-07-11T01:34:23+06:00,Pizza Corner Demo,Pizza,Banani,23.794642,90.408567,862,mobile_wallet,delivered,2026-07-11T02:34:23+06:00,True
USR055,01000000055,Demo User 055,FP0000899,2026-07-13T21:13:10+06:00,Kebab House Demo,Kebab,Old Dhaka,23.702487,90.402448,1302,mobile_wallet,delivered,2026-07-13T22:27:10+06:00,True
USR056,01000000056,Demo User 056,FP0000916,2026-03-05T17:16:12+06:00,Thai Kitchen Demo,Thai,Banani,23.796983,90.404216,514,cash,delivered,2026-03-05T18:51:12+06:00,True
USR056,01000000056,Demo User 056,FP0000920,2026-03-23T04:35:43+06:00,Chicken Express Demo,Fast Food,Badda,23.780362,90.4304,733,cash,delivered,2026-03-23T05:24:43+06:00,True
USR056,01000000056,Demo User 056,FP0000913,2026-04-12T09:07:43+06:00,Kebab House Demo,Kebab,Farmgate,23.760219,90.391907,1458,mobile_wallet,delivered,2026-04-12T09:39:43+06:00,True
USR056,01000000056,Demo User 056,FP0000909,2026-04-13T18:20:18+06:00,Rice & Curry Demo,Bangla,Old Dhaka,23.715908,90.414016,1347,card,delivered,2026-04-13T18:46:18+06:00,True
USR056,01000000056,Demo User 056,FP0000919,2026-04-26T02:53:17+06:00,Cafe Metro Demo,Cafe,Tejgaon,23.766762,90.392972,423,cash,delivered,2026-04-26T03:28:17+06:00,True
USR056,01000000056,Demo User 056,FP0000912,2026-05-11T15:03:51+06:00,Chicken Express Demo,Fast Food,Farmgate,23.75751,90.382306,661,cash,delivered,2026-05-11T17:56:51+06:00,True
USR056,01000000056,Demo User 056,FP0000921,2026-05-15T20:00:40+06:00,Thai Kitchen Demo,Thai,Old Dhaka,23.71787,90.402955,1544,card,delivered,2026-05-15T22:28:40+06:00,True
USR056,01000000056,Demo User 056,FP0000915,2026-05-18T21:25:54+06:00,Kebab House Demo,Kebab,Mohakhali,23.779578,90.394377,1541,card,cancelled,2026-05-18T21:56:54+06:00,True
USR056,01000000056,Demo User 056,FP0000917,2026-06-20T08:26:32+06:00,Kebab House Demo,Kebab,Gulshan,23.784999,90.404667,817,card,cancelled,2026-06-20T10:34:32+06:00,True
USR056,01000000056,Demo User 056,FP0000918,2026-06-20T22:54:21+06:00,Pizza Corner Demo,Pizza,Pallabi,23.827389,90.371134,394,card,delivered,2026-06-21T00:52:21+06:00,True
USR056,01000000056,Demo User 056,FP0000923,2026-06-27T01:44:16+06:00,Chicken Express Demo,Fast Food,Mohammadpur,23.770954,90.350819,794,card,delivered,2026-06-27T02:10:16+06:00,True
USR056,01000000056,Demo User 056,FP0000914,2026-07-05T14:10:16+06:00,Dhaka Biryani Demo,Biryani,Banani,23.792989,90.399563,1656,cash,cancelled,2026-07-05T16:58:16+06:00,True
USR056,01000000056,Demo User 056,FP0000910,2026-07-06T01:37:42+06:00,Chicken Express Demo,Fast Food,Old Dhaka,23.704273,90.400076,428,card,delivered,2026-07-06T03:30:42+06:00,True
USR056,01000000056,Demo User 056,FP0000922,2026-07-12T12:51:24+06:00,Cafe Metro Demo,Cafe,Tejgaon,23.770492,90.389943,588,mobile_wallet,delivered,2026-07-12T15:42:24+06:00,True
USR056,01000000056,Demo User 056,FP0000911,2026-07-26T19:00:11+06:00,Rice & Curry Demo,Bangla,Khilgaon,23.744775,90.42812,1284,mobile_wallet,delivered,2026-07-26T20:11:11+06:00,True
USR057,01000000057,Demo User 057,FP0000935,2026-02-28T03:37:38+06:00,Burger Lab Demo,Burgers,Banani,23.79855,90.407342,917,mobile_wallet,delivered,2026-02-28T06:37:38+06:00,True
USR057,01000000057,Demo User 057,FP0000931,2026-03-02T20:48:12+06:00,Rice & Curry Demo,Bangla,Badda,23.781881,90.425705,1610,mobile_wallet,delivered,2026-03-02T21:26:12+06:00,True
USR057,01000000057,Demo User 057,FP0000933,2026-03-16T04:35:44+06:00,Chicken Express Demo,Fast Food,Farmgate,23.761107,90.391914,1388,mobile_wallet,delivered,2026-03-16T05:47:44+06:00,True
USR057,01000000057,Demo User 057,FP0000926,2026-03-18T17:56:42+06:00,Burger Lab Demo,Burgers,Gulshan,23.790229,90.405333,616,cash,delivered,2026-03-18T19:15:42+06:00,True
USR057,01000000057,Demo User 057,FP0000934,2026-04-29T10:25:43+06:00,Burger Lab Demo,Burgers,Tejgaon,23.762945,90.39861,638,cash,delivered,2026-04-29T12:54:43+06:00,True
USR057,01000000057,Demo User 057,FP0000924,2026-05-07T04:34:21+06:00,Rice & Curry Demo,Bangla,Bashundhara,23.810823,90.433095,1158,cash,delivered,2026-05-07T06:03:21+06:00,True
USR057,01000000057,Demo User 057,FP0000928,2026-05-19T20:27:39+06:00,Cafe Metro Demo,Cafe,Badda,23.777542,90.426434,301,cash,delivered,2026-05-19T22:34:39+06:00,True
USR057,01000000057,Demo User 057,FP0000938,2026-06-09T02:27:28+06:00,Chicken Express Demo,Fast Food,Mohammadpur,23.759686,90.363577,1139,cash,delivered,2026-06-09T04:31:28+06:00,True
USR057,01000000057,Demo User 057,FP0000929,2026-06-11T09:02:38+06:00,Pizza Corner Demo,Pizza,Rampura,23.769048,90.414999,798,mobile_wallet,delivered,2026-06-11T11:52:38+06:00,True
USR057,01000000057,Demo User 057,FP0000927,2026-06-11T16:35:41+06:00,Kebab House Demo,Kebab,Rampura,23.757955,90.425054,1716,mobile_wallet,delivered,2026-06-11T17:53:41+06:00,True
USR057,01000000057,Demo User 057,FP0000930,2026-06-18T16:38:24+06:00,Burger Lab Demo,Burgers,Farmgate,23.758149,90.3872,1254,mobile_wallet,delivered,2026-06-18T19:04:24+06:00,True
USR057,01000000057,Demo User 057,FP0000936,2026-06-23T17:16:20+06:00,Cafe Metro Demo,Cafe,Tejgaon,23.76486,90.398017,505,cash,delivered,2026-06-23T18:20:20+06:00,True
USR057,01000000057,Demo User 057,FP0000932,2026-07-27T22:00:21+06:00,Dhaka Biryani Demo,Biryani,Rampura,23.762879,90.425756,364,mobile_wallet,delivered,2026-07-27T22:59:21+06:00,True
USR057,01000000057,Demo User 057,FP0000937,2026-07-29T14:08:35+06:00,Chicken Express Demo,Fast Food,Mohakhali,23.784247,90.400529,1290,cash,delivered,2026-07-29T16:25:35+06:00,True
USR057,01000000057,Demo User 057,FP0000939,2026-08-06T06:31:07+06:00,Kebab House Demo,Kebab,Gulshan,23.796738,90.415583,1291,cash,delivered,2026-08-06T07:03:07+06:00,True
USR057,01000000057,Demo User 057,FP0000925,2026-08-09T17:05:24+06:00,Cafe Metro Demo,Cafe,Farmgate,23.761788,90.386304,322,card,delivered,2026-08-09T17:58:24+06:00,True
USR058,01000000058,Demo User 058,FP0000942,2026-02-15T21:00:58+06:00,Dhaka Biryani Demo,Biryani,Mirpur,23.828192,90.370028,1515,cash,delivered,2026-02-16T00:00:58+06:00,True
USR058,01000000058,Demo User 058,FP0000945,2026-03-06T19:26:08+06:00,Chicken Express Demo,Fast Food,Bashundhara,23.813239,90.426904,482,card,delivered,2026-03-06T21:00:08+06:00,True
USR058,01000000058,Demo User 058,FP0000941,2026-03-18T23:51:32+06:00,Cafe Metro Demo,Cafe,Mirpur,23.829451,90.35914,361,card,delivered,2026-03-19T01:25:32+06:00,True
USR058,01000000058,Demo User 058,FP0000944,2026-04-08T23:22:34+06:00,Burger Lab Demo,Burgers,Shyamoli,23.779549,90.36866,1004,card,delivered,2026-04-09T01:42:34+06:00,True
USR058,01000000058,Demo User 058,FP0000950,2026-04-09T00:32:18+06:00,Thai Kitchen Demo,Thai,Uttara,23.876602,90.371659,1351,cash,delivered,2026-04-09T01:50:18+06:00,True
USR058,01000000058,Demo User 058,FP0000947,2026-04-11T09:18:37+06:00,Kebab House Demo,Kebab,Wari,23.720623,90.412375,937,card,delivered,2026-04-11T10:17:37+06:00,True
USR058,01000000058,Demo User 058,FP0000943,2026-05-05T19:48:21+06:00,Cafe Metro Demo,Cafe,Old Dhaka,23.710779,90.401061,1749,mobile_wallet,delivered,2026-05-05T21:57:21+06:00,True
USR058,01000000058,Demo User 058,FP0000940,2026-06-03T18:15:59+06:00,Thai Kitchen Demo,Thai,Farmgate,23.762611,90.395552,1727,cash,delivered,2026-06-03T19:06:59+06:00,True
USR058,01000000058,Demo User 058,FP0000946,2026-06-17T00:12:08+06:00,Cafe Metro Demo,Cafe,Tejgaon,23.771236,90.400218,1269,card,delivered,2026-06-17T02:18:08+06:00,True
USR058,01000000058,Demo User 058,FP0000952,2026-07-02T02:24:21+06:00,Dhaka Biryani Demo,Biryani,Pallabi,23.832292,90.357892,1028,mobile_wallet,delivered,2026-07-02T03:26:21+06:00,True
USR058,01000000058,Demo User 058,FP0000953,2026-07-15T14:43:09+06:00,Kebab House Demo,Kebab,Mirpur,23.820982,90.371103,1723,cash,delivered,2026-07-15T16:50:09+06:00,True
USR058,01000000058,Demo User 058,FP0000949,2026-07-18T11:12:59+06:00,Burger Lab Demo,Burgers,Motijheel,23.735768,90.422568,1521,mobile_wallet,delivered,2026-07-18T11:57:59+06:00,True
USR058,01000000058,Demo User 058,FP0000948,2026-07-21T05:34:13+06:00,Dhaka Biryani Demo,Biryani,Tejgaon,23.764386,90.388725,1444,mobile_wallet,delivered,2026-07-21T07:22:13+06:00,True
USR058,01000000058,Demo User 058,FP0000951,2026-08-04T16:40:10+06:00,Dhaka Biryani Demo,Biryani,Motijheel,23.727622,90.423462,1167,card,delivered,2026-08-04T17:45:10+06:00,True
USR059,01000000059,Demo User 059,FP0000963,2026-02-11T08:30:43+06:00,Chicken Express Demo,Fast Food,Old Dhaka,23.703624,90.401298,1751,cash,delivered,2026-02-11T10:39:43+06:00,True
USR059,01000000059,Demo User 059,FP0000964,2026-03-03T01:23:13+06:00,Pizza Corner Demo,Pizza,Khilgaon,23.754341,90.43169,1342,mobile_wallet,delivered,2026-03-03T01:46:13+06:00,True
USR059,01000000059,Demo User 059,FP0000958,2026-04-02T23:57:09+06:00,Kebab House Demo,Kebab,Pallabi,23.834465,90.36056,942,cash,delivered,2026-04-03T00:38:09+06:00,True
USR059,01000000059,Demo User 059,FP0000962,2026-04-21T17:59:39+06:00,Dhaka Biryani Demo,Biryani,Shyamoli,23.770124,90.359099,1355,card,delivered,2026-04-21T20:06:39+06:00,True
USR059,01000000059,Demo User 059,FP0000965,2026-04-29T03:07:59+06:00,Thai Kitchen Demo,Thai,Tejgaon,23.77,90.399634,1776,cash,delivered,2026-04-29T05:20:59+06:00,True
USR059,01000000059,Demo User 059,FP0000967,2026-05-04T10:04:41+06:00,Rice & Curry Demo,Bangla,Uttara,23.869853,90.377633,884,card,delivered,2026-05-04T12:42:41+06:00,True
USR059,01000000059,Demo User 059,FP0000960,2026-06-01T15:00:10+06:00,Chicken Express Demo,Fast Food,Mohammadpur,23.758079,90.359583,1038,cash,delivered,2026-06-01T16:17:10+06:00,True
USR059,01000000059,Demo User 059,FP0000955,2026-06-26T04:19:57+06:00,Dhaka Biryani Demo,Biryani,Gulshan,23.797922,90.402636,981,mobile_wallet,delivered,2026-06-26T05:36:57+06:00,True
USR059,01000000059,Demo User 059,FP0000956,2026-06-28T00:17:46+06:00,Cafe Metro Demo,Cafe,Bashundhara,23.815532,90.421481,1422,mobile_wallet,delivered,2026-06-28T01:37:46+06:00,True
USR059,01000000059,Demo User 059,FP0000957,2026-06-28T17:08:55+06:00,Cafe Metro Demo,Cafe,Motijheel,23.728464,90.420428,1404,cash,delivered,2026-06-28T19:38:55+06:00,True
USR059,01000000059,Demo User 059,FP0000959,2026-07-19T04:19:42+06:00,Thai Kitchen Demo,Thai,Old Dhaka,23.716014,90.408301,1338,cash,delivered,2026-07-19T05:37:42+06:00,True
USR059,01000000059,Demo User 059,FP0000966,2026-07-23T08:23:17+06:00,Burger Lab Demo,Burgers,Wari,23.71963,90.41919,820,mobile_wallet,delivered,2026-07-23T09:06:17+06:00,True
USR059,01000000059,Demo User 059,FP0000954,2026-07-24T10:48:04+06:00,Kebab House Demo,Kebab,Rampura,23.764744,90.416357,214,cash,delivered,2026-07-24T13:44:04+06:00,True
USR059,01000000059,Demo User 059,FP0000968,2026-07-26T17:23:56+06:00,Thai Kitchen Demo,Thai,Pallabi,23.829604,90.356491,830,mobile_wallet,delivered,2026-07-26T18:39:56+06:00,True
USR059,01000000059,Demo User 059,FP0000961,2026-07-29T20:12:12+06:00,Chicken Express Demo,Fast Food,Pallabi,23.835281,90.363395,1113,cash,delivered,2026-07-29T22:45:12+06:00,True
USR060,01000000060,Demo User 060,FP0000983,2026-02-12T02:31:38+06:00,Thai Kitchen Demo,Thai,Motijheel,23.729152,90.420938,584,cash,delivered,2026-02-12T03:14:38+06:00,True
USR060,01000000060,Demo User 060,FP0000974,2026-02-14T11:19:18+06:00,Pizza Corner Demo,Pizza,Mohakhali,23.78314,90.393504,1565,mobile_wallet,delivered,2026-02-14T12:16:18+06:00,True
USR060,01000000060,Demo User 060,FP0000976,2026-02-25T01:44:49+06:00,Thai Kitchen Demo,Thai,Khilgaon,23.742514,90.420247,1112,cash,refunded,2026-02-25T04:29:49+06:00,True
USR060,01000000060,Demo User 060,FP0000979,2026-02-28T15:34:44+06:00,Dhaka Biryani Demo,Biryani,Motijheel,23.733491,90.415045,1693,card,cancelled,2026-02-28T17:14:44+06:00,True
USR060,01000000060,Demo User 060,FP0000981,2026-03-21T03:43:46+06:00,Rice & Curry Demo,Bangla,Mohammadpur,23.77365,90.361633,1029,mobile_wallet,delivered,2026-03-21T04:32:46+06:00,True
USR060,01000000060,Demo User 060,FP0000982,2026-03-23T05:02:35+06:00,Chicken Express Demo,Fast Food,Mohammadpur,23.771933,90.365077,709,card,delivered,2026-03-23T05:48:35+06:00,True
USR060,01000000060,Demo User 060,FP0000978,2026-05-07T05:24:17+06:00,Dhaka Biryani Demo,Biryani,Wari,23.720645,90.411418,1088,card,delivered,2026-05-07T06:28:17+06:00,True
USR060,01000000060,Demo User 060,FP0000969,2026-05-15T11:54:30+06:00,Rice & Curry Demo,Bangla,Farmgate,23.752208,90.383132,1130,card,delivered,2026-05-15T13:47:30+06:00,True
USR060,01000000060,Demo User 060,FP0000980,2026-05-17T02:27:25+06:00,Burger Lab Demo,Burgers,Rampura,23.759497,90.42523,354,mobile_wallet,in_progress,2026-05-17T03:01:25+06:00,True
USR060,01000000060,Demo User 060,FP0000977,2026-05-19T06:40:25+06:00,Cafe Metro Demo,Cafe,Motijheel,23.735571,90.423186,1428,cash,cancelled,2026-05-19T08:51:25+06:00,True
USR060,01000000060,Demo User 060,FP0000973,2026-05-19T16:20:35+06:00,Rice & Curry Demo,Bangla,Uttara,23.880105,90.38083,389,mobile_wallet,delivered,2026-05-19T18:51:35+06:00,True
USR060,01000000060,Demo User 060,FP0000971,2026-06-10T02:11:37+06:00,Chicken Express Demo,Fast Food,Mohammadpur,23.766279,90.363431,1673,cash,delivered,2026-06-10T04:25:37+06:00,True
USR060,01000000060,Demo User 060,FP0000970,2026-06-15T20:15:12+06:00,Chicken Express Demo,Fast Food,Dhanmondi,23.753506,90.36946,1100,card,delivered,2026-06-15T20:49:12+06:00,True
USR060,01000000060,Demo User 060,FP0000975,2026-07-07T07:16:11+06:00,Kebab House Demo,Kebab,Bashundhara,23.81811,90.420304,1664,card,delivered,2026-07-07T07:38:11+06:00,True
USR060,01000000060,Demo User 060,FP0000972,2026-07-14T13:15:59+06:00,Rice & Curry Demo,Bangla,Tejgaon,23.771699,90.389015,1093,cash,delivered,2026-07-14T16:08:59+06:00,True
USR061,01000000061,Demo User 061,FP0000992,2026-02-19T15:04:49+06:00,Cafe Metro Demo,Cafe,Gulshan,23.785899,90.401681,260,cash,delivered,2026-02-19T15:33:49+06:00,True
USR061,01000000061,Demo User 061,FP0001002,2026-02-26T17:17:51+06:00,Cafe Metro Demo,Cafe,Mohakhali,23.780136,90.392621,1296,card,delivered,2026-02-26T18:32:51+06:00,True
USR061,01000000061,Demo User 061,FP0000994,2026-03-01T02:59:41+06:00,Burger Lab Demo,Burgers,Khilgaon,23.75078,90.41863,864,mobile_wallet,cancelled,2026-03-01T03:28:41+06:00,True
USR061,01000000061,Demo User 061,FP0001000,2026-03-12T01:38:27+06:00,Thai Kitchen Demo,Thai,Badda,23.784752,90.424449,363,cash,in_progress,2026-03-12T03:03:27+06:00,True
USR061,01000000061,Demo User 061,FP0000997,2026-03-18T09:43:14+06:00,Kebab House Demo,Kebab,Pallabi,23.824224,90.356118,1029,cash,delivered,2026-03-18T10:05:14+06:00,True
USR061,01000000061,Demo User 061,FP0000996,2026-03-26T12:29:40+06:00,Pizza Corner Demo,Pizza,Uttara,23.870768,90.386039,1422,cash,delivered,2026-03-26T13:14:40+06:00,True
USR061,01000000061,Demo User 061,FP0000991,2026-03-27T13:33:22+06:00,Dhaka Biryani Demo,Biryani,Shyamoli,23.766709,90.369534,884,mobile_wallet,delivered,2026-03-27T15:03:22+06:00,True
USR061,01000000061,Demo User 061,FP0000985,2026-04-05T17:32:49+06:00,Chicken Express Demo,Fast Food,Wari,23.717765,90.41247,361,cash,delivered,2026-04-05T19:32:49+06:00,True
USR061,01000000061,Demo User 061,FP0000990,2026-04-07T23:45:59+06:00,Pizza Corner Demo,Pizza,Mohakhali,23.772887,90.401561,1319,cash,delivered,2026-04-08T00:55:59+06:00,True
USR061,01000000061,Demo User 061,FP0000998,2026-04-11T01:27:56+06:00,Rice & Curry Demo,Bangla,Gulshan,23.784725,90.404334,1323,mobile_wallet,delivered,2026-04-11T03:15:56+06:00,True
USR061,01000000061,Demo User 061,FP0000986,2026-04-13T16:54:24+06:00,Thai Kitchen Demo,Thai,Wari,23.714856,90.413199,1474,card,delivered,2026-04-13T18:13:24+06:00,True
USR061,01000000061,Demo User 061,FP0000989,2026-04-28T14:20:38+06:00,Chicken Express Demo,Fast Food,Mohakhali,23.783647,90.399315,1178,mobile_wallet,delivered,2026-04-28T16:34:38+06:00,True
USR061,01000000061,Demo User 061,FP0000984,2026-05-23T03:04:41+06:00,Burger Lab Demo,Burgers,Old Dhaka,23.707599,90.413883,682,mobile_wallet,delivered,2026-05-23T05:14:41+06:00,True
USR061,01000000061,Demo User 061,FP0000999,2026-05-29T22:41:23+06:00,Burger Lab Demo,Burgers,Gulshan,23.791187,90.406169,892,mobile_wallet,delivered,2026-05-30T00:54:23+06:00,True
USR061,01000000061,Demo User 061,FP0000995,2026-05-31T12:02:23+06:00,Kebab House Demo,Kebab,Old Dhaka,23.706522,90.414613,1003,card,delivered,2026-05-31T14:23:23+06:00,True
USR061,01000000061,Demo User 061,FP0000988,2026-06-09T02:46:49+06:00,Chicken Express Demo,Fast Food,Khilgaon,23.75658,90.4281,248,mobile_wallet,delivered,2026-06-09T05:38:49+06:00,True
USR061,01000000061,Demo User 061,FP0000987,2026-06-15T18:13:36+06:00,Thai Kitchen Demo,Thai,Badda,23.779963,90.423782,1395,cash,delivered,2026-06-15T19:47:36+06:00,True
USR061,01000000061,Demo User 061,FP0000993,2026-07-27T07:49:24+06:00,Dhaka Biryani Demo,Biryani,Uttara,23.871396,90.387187,421,card,delivered,2026-07-27T10:31:24+06:00,True
USR061,01000000061,Demo User 061,FP0001001,2026-08-01T06:50:19+06:00,Pizza Corner Demo,Pizza,Wari,23.720832,90.412354,739,cash,cancelled,2026-08-01T07:44:19+06:00,True
USR061,01000000061,Demo User 061,FP0001003,2026-08-09T13:22:47+06:00,Rice & Curry Demo,Bangla,Khilgaon,23.756022,90.430931,518,card,delivered,2026-08-09T14:18:47+06:00,True
USR062,01000000062,Demo User 062,FP0001010,2026-02-15T13:09:13+06:00,Chicken Express Demo,Fast Food,Gulshan,23.790807,90.406818,851,mobile_wallet,cancelled,2026-02-15T14:06:13+06:00,True
USR062,01000000062,Demo User 062,FP0001013,2026-03-15T10:25:52+06:00,Rice & Curry Demo,Bangla,Bashundhara,23.819674,90.418966,1350,mobile_wallet,delivered,2026-03-15T10:59:52+06:00,True
USR062,01000000062,Demo User 062,FP0001017,2026-03-15T19:49:54+06:00,Rice & Curry Demo,Bangla,Dhanmondi,23.739702,90.380003,1561,cash,delivered,2026-03-15T21:32:54+06:00,True
USR062,01000000062,Demo User 062,FP0001018,2026-03-16T14:55:45+06:00,Thai Kitchen Demo,Thai,Shyamoli,23.780925,90.37236,1601,card,delivered,2026-03-16T15:35:45+06:00,True
USR062,01000000062,Demo User 062,FP0001008,2026-03-28T07:42:19+06:00,Chicken Express Demo,Fast Food,Farmgate,23.762757,90.381857,214,card,delivered,2026-03-28T09:09:19+06:00,True
USR062,01000000062,Demo User 062,FP0001014,2026-04-02T14:02:09+06:00,Pizza Corner Demo,Pizza,Uttara,23.870144,90.381572,188,card,delivered,2026-04-02T15:46:09+06:00,True
USR062,01000000062,Demo User 062,FP0001012,2026-04-06T23:01:36+06:00,Pizza Corner Demo,Pizza,Bashundhara,23.814033,90.418961,1031,mobile_wallet,delivered,2026-04-07T00:24:36+06:00,True
USR062,01000000062,Demo User 062,FP0001006,2026-04-10T11:30:00+06:00,Kebab House Demo,Kebab,Dhanmondi,23.753368,90.380047,850,cash,delivered,2026-04-10T13:37:00+06:00,True
USR062,01000000062,Demo User 062,FP0001011,2026-04-16T09:43:58+06:00,Pizza Corner Demo,Pizza,Wari,23.726606,90.414843,1630,card,delivered,2026-04-16T10:03:58+06:00,True
USR062,01000000062,Demo User 062,FP0001005,2026-04-16T16:37:12+06:00,Thai Kitchen Demo,Thai,Mohammadpur,23.759086,90.356385,660,card,refunded,2026-04-16T19:22:12+06:00,True
USR062,01000000062,Demo User 062,FP0001016,2026-04-20T21:06:40+06:00,Cafe Metro Demo,Cafe,Banani,23.792087,90.403705,1601,mobile_wallet,delivered,2026-04-20T23:24:40+06:00,True
USR062,01000000062,Demo User 062,FP0001004,2026-05-11T21:16:57+06:00,Pizza Corner Demo,Pizza,Shyamoli,23.768273,90.369922,1623,mobile_wallet,delivered,2026-05-11T23:48:57+06:00,True
USR062,01000000062,Demo User 062,FP0001009,2026-05-11T22:35:38+06:00,Cafe Metro Demo,Cafe,Mohakhali,23.778632,90.401322,261,card,delivered,2026-05-12T00:18:38+06:00,True
USR062,01000000062,Demo User 062,FP0001007,2026-07-14T08:11:00+06:00,Chicken Express Demo,Fast Food,Tejgaon,23.756278,90.396141,874,card,delivered,2026-07-14T10:53:00+06:00,True
USR062,01000000062,Demo User 062,FP0001015,2026-07-14T10:08:17+06:00,Kebab House Demo,Kebab,Farmgate,23.76642,90.389275,1035,cash,delivered,2026-07-14T12:41:17+06:00,True
USR063,01000000063,Demo User 063,FP0001027,2026-02-25T13:20:55+06:00,Rice & Curry Demo,Bangla,Mohammadpur,23.772021,90.362849,1554,mobile_wallet,in_progress,2026-02-25T15:15:55+06:00,True
USR063,01000000063,Demo User 063,FP0001021,2026-03-13T09:09:56+06:00,Rice & Curry Demo,Bangla,Wari,23.722319,90.418011,848,mobile_wallet,delivered,2026-03-13T12:08:56+06:00,True
