index,user_id,phone,customer_name,order_id,order_time,seller_name,product_category,item_count,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
499,USR056,+8801687653764,Sakib Islam,RKM0000500,2026-07-24T16:07:08+06:00,Gyanpath Demo Publications,Fiction,3,Badda,23.781939,90.434178,4233,cash,processing,2026-08-01T07:07:08+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
500,USR056,+8801687653764,Sakib Islam,RKM0000501,2026-03-08T17:24:28+06:00,Natunpata Demo Publication,Exam Preparation,4,Bashundhara,23.809304,90.424642,2534,card,delivered,2026-03-18T11:24:28+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
501,USR056,+8801687653764,Sakib Islam,RKM0000502,2026-07-29T14:02:00+06:00,Shikkhaloy Demo Books,History,2,Farmgate,23.760132,90.394255,2449,mobile_wallet,cancelled,2026-07-29T23:02:00+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
502,USR056,+8801687653764,Sakib Islam,RKM0000503,2026-06-20T00:21:14+06:00,Pathshala Demo Books,Academic,3,Dhanmondi,23.74959,90.375395,2760,mobile_wallet,processing,2026-06-24T05:21:14+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
503,USR056,+8801687653764,Sakib Islam,RKM0000504,2026-02-27T04:55:03+06:00,Boibagan Demo Publications,Fiction,3,Banani,23.796861,90.400649,3088,cash,delivered,2026-02-27T05:55:03+06:00,True,Rokomari,RKM-RDR-002,Sabbir Sheikh,8801646093550,delivery_rider,Bike,Dhaka-Metro-LA-47-8925,2023-01-15,4.78,active,Banani,25,11,869,2026-02-10T18:00:19+06:00,2026-08-10T20:22:38+06:00
504,USR056,+8801687653764,Sakib Islam,RKM0000505,2026-06-06T22:31:35+06:00,Gyanpath Demo Publications,Science & Technology,4,Wari,23.715916,90.424395,4230,card,delivered,2026-06-16T09:31:35+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
505,USR057,+8801600888036,Siam Akter,RKM0000506,2026-04-03T07:20:27+06:00,Sahityaghar Demo Publications,Religion,2,Banani,23.796741,90.404089,4061,mobile_wallet,delivered,2026-04-05T05:20:27+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
506,USR057,+8801600888036,Siam Akter,RKM0000507,2026-02-11T04:30:34+06:00,Kalam Demo Publications,Children,3,Old Dhaka,23.70912,90.409276,1276,cash,processing,2026-02-13T16:30:34+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
507,USR057,+8801600888036,Siam Akter,RKM0000508,2026-04-18T03:41:47+06:00,Pragya Demo Book House,Fiction,5,Pallabi,23.827415,90.358634,2511,card,delivered,2026-04-21T10:41:47+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
508,USR057,+8801600888036,Siam Akter,RKM0000509,2026-05-29T21:18:51+06:00,Natunpata Demo Publication,Exam Preparation,2,Mohammadpur,23.770806,90.354686,2173,card,delivered,2026-06-05T12:18:51+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
509,USR057,+8801600888036,Siam Akter,RKM0000510,2026-07-10T05:29:38+06:00,Boibagan Demo Publications,Religion,5,Bashundhara,23.819385,90.417478,2053,card,delivered,2026-07-20T02:29:38+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
510,USR057,+8801600888036,Siam Akter,RKM0000511,2026-03-07T06:27:18+06:00,Pathshala Demo Books,Business,5,Shyamoli,23.779254,90.37097,3349,card,cancelled,2026-03-12T11:27:18+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
511,USR057,+8801600888036,Siam Akter,RKM0000512,2026-03-20T21:08:33+06:00,Pragya Demo Book House,Exam Preparation,2,Mohakhali,23.769684,90.39865,2298,cash,processing,2026-03-22T12:08:33+06:00,True,Rokomari,RKM-RDR-009,Nayeem Hasan,8801324471418,delivery_rider,Bike,Dhaka-Metro-LA-34-5388,2024-11-23,4.65,active,Mohakhali,36,19,1188,2026-02-19T08:50:41+06:00,2026-08-02T04:47:49+06:00
512,USR057,+8801600888036,Siam Akter,RKM0000513,2026-07-15T14:32:20+06:00,Shikkhaloy Demo Books,Fiction,5,Uttara,23.881428,90.385685,4496,mobile_wallet,delivered,2026-07-18T03:32:20+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
513,USR057,+8801600888036,Siam Akter,RKM0000514,2026-06-06T16:04:55+06:00,Natunpata Demo Publication,Biography,2,Banani,23.7982,90.410924,1395,cash,delivered,2026-06-06T17:04:55+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
514,USR057,+8801600888036,Siam Akter,RKM0000515,2026-02-10T07:52:12+06:00,Shikkhaloy Demo Books,Children,1,Old Dhaka,23.704255,90.398629,4627,cash,delivered,2026-02-16T14:52:12+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
515,USR057,+8801600888036,Siam Akter,RKM0000516,2026-03-24T02:51:29+06:00,Kalam Demo Publications,Fiction,1,Dhanmondi,23.752741,90.384059,299,card,delivered,2026-03-27T16:51:29+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
516,USR058,+8801581827758,Shanto Jahan,RKM0000517,2026-07-06T04:33:58+06:00,Sahityaghar Demo Publications,Business,4,Dhanmondi,23.748537,90.374126,876,cash,delivered,2026-07-12T07:33:58+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
517,USR058,+8801581827758,Shanto Jahan,RKM0000518,2026-08-06T02:51:59+06:00,Shikkhaloy Demo Books,Fiction,2,Khilgaon,23.744931,90.423266,3571,cash,returned,2026-08-08T16:51:59+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
518,USR058,+8801581827758,Shanto Jahan,RKM0000519,2026-07-24T19:35:31+06:00,Natunpata Demo Publication,Academic,5,Khilgaon,23.744199,90.429598,3231,cash,returned,2026-07-25T00:35:31+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
519,USR058,+8801581827758,Shanto Jahan,RKM0000520,2026-04-28T05:00:26+06:00,Boibagan Demo Publications,Exam Preparation,4,Gulshan,23.799267,90.403585,692,mobile_wallet,processing,2026-05-03T03:00:26+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
520,USR058,+8801581827758,Shanto Jahan,RKM0000521,2026-04-09T23:04:19+06:00,Boibagan Demo Publications,Religion,3,Mirpur,23.824863,90.374067,4342,card,delivered,2026-04-18T14:04:19+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
521,USR058,+8801581827758,Shanto Jahan,RKM0000522,2026-07-30T19:16:09+06:00,Pragya Demo Book House,Academic,5,Mohammadpur,23.772662,90.357094,4012,card,cancelled,2026-08-03T15:16:09+06:00,True,Rokomari,RKM-RDR-010,Kawsar Hasan,8801752549830,delivery_rider,Bike,Dhaka-Metro-LA-32-8079,2024-06-06,4.23,active,Mohammadpur,50,24,1645,2026-02-11T04:16:48+06:00,2026-08-07T17:24:51+06:00
522,USR058,+8801581827758,Shanto Jahan,RKM0000523,2026-05-30T19:34:00+06:00,Akshar Demo Publications,Business,5,Mirpur,23.826274,90.359083,4064,cash,delivered,2026-06-06T03:34:00+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
523,USR058,+8801581827758,Shanto Jahan,RKM0000524,2026-03-17T09:46:24+06:00,Gyanpath Demo Publications,Biography,4,Tejgaon,23.759695,90.388215,1313,card,delivered,2026-03-19T03:46:24+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
524,USR059,+8801457721753,Hasan Ahmed,RKM0000525,2026-05-04T17:12:09+06:00,Shikkhaloy Demo Books,Non-Fiction,3,Shyamoli,23.78128,90.371026,1533,cash,processing,2026-05-11T01:12:09+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
525,USR059,+8801457721753,Hasan Ahmed,RKM0000526,2026-05-11T13:07:40+06:00,Shikkhaloy Demo Books,Academic,5,Uttara,23.872649,90.37707,1566,cash,delivered,2026-05-16T05:07:40+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
526,USR059,+8801457721753,Hasan Ahmed,RKM0000527,2026-03-11T07:20:17+06:00,Natunpata Demo Publication,Fiction,2,Bashundhara,23.807182,90.416579,2828,cash,delivered,2026-03-12T07:20:17+06:00,True,Rokomari,RKM-RDR-003,Parvez Hasan,8801849556978,delivery_rider,Bike,Dhaka-Metro-LA-11-9736,2024-07-20,4.40,active,Bashundhara,48,23,1818,2026-02-10T11:36:34+06:00,2026-08-09T09:20:46+06:00
527,USR059,+8801457721753,Hasan Ahmed,RKM0000528,2026-04-06T09:54:22+06:00,Kalam Demo Publications,Non-Fiction,3,Banani,23.800628,90.403538,2702,card,delivered,2026-04-11T01:54:22+06:00,True,Rokomari,RKM-RDR-020,Morshed Kabir,8801942462644,delivery_rider,Bike,Dhaka-Metro-LA-37-3930,2023-03-20,4.46,active,Banani,35,15,1313,2026-02-10T00:48:36+06:00,2026-08-09T15:47:43+06:00
528,USR059,+8801457721753,Hasan Ahmed,RKM0000529,2026-05-20T09:53:06+06:00,Boibagan Demo Publications,Non-Fiction,2,Mirpur,23.827995,90.366086,608,mobile_wallet,returned,2026-05-28T13:53:06+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
529,USR059,+8801457721753,Hasan Ahmed,RKM0000530,2026-04-18T00:05:17+06:00,Shikkhaloy Demo Books,Academic,3,Dhanmondi,23.745035,90.369936,970,card,cancelled,2026-04-24T00:05:17+06:00,True,Rokomari,RKM-RDR-004,Fahim Karim,8801564428282,delivery_rider,Bike,Dhaka-Metro-LA-49-5778,2023-06-10,4.82,active,Dhanmondi,58,29,821,2026-02-14T08:31:15+06:00,2026-08-10T21:30:40+06:00
530,USR059,+8801457721753,Hasan Ahmed,RKM0000531,2026-06-05T19:03:43+06:00,Boibagan Demo Publications,History,5,Rampura,23.756106,90.412833,2161,card,delivered,2026-06-08T15:03:43+06:00,True,Rokomari,RKM-RDR-014,Hasan Sarker,8801938904423,delivery_rider,Bike,Dhaka-Metro-LA-21-8928,2023-08-20,4.35,active,Rampura,58,30,832,2026-02-11T14:04:39+06:00,2026-07-31T09:46:08+06:00
531,USR059,+8801457721753,Hasan Ahmed,RKM0000532,2026-05-01T09:34:27+06:00,Pathshala Demo Books,Academic,3,Farmgate,23.765968,90.384158,2876,cash,cancelled,2026-05-06T00:34:27+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
532,USR060,+8801900841950,Mim Hasan,RKM0000533,2026-07-25T02:02:54+06:00,Shikkhaloy Demo Books,Fiction,1,Gulshan,23.793451,90.416426,4179,mobile_wallet,delivered,2026-07-27T01:02:54+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
533,USR060,+8801900841950,Mim Hasan,RKM0000534,2026-06-27T09:08:08+06:00,Pathshala Demo Books,Fiction,4,Wari,23.722233,90.419706,1636,card,cancelled,2026-07-03T17:08:08+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
534,USR060,+8801900841950,Mim Hasan,RKM0000535,2026-04-25T08:53:29+06:00,Kalam Demo Publications,Children,4,Gulshan,23.800778,90.413561,4173,cash,delivered,2026-04-25T13:53:29+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
535,USR060,+8801900841950,Mim Hasan,RKM0000536,2026-08-06T02:47:10+06:00,Sahityaghar Demo Publications,Non-Fiction,5,Tejgaon,23.771421,90.390242,1428,mobile_wallet,cancelled,2026-08-13T09:47:10+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
536,USR060,+8801900841950,Mim Hasan,RKM0000537,2026-03-01T13:06:14+06:00,Pathshala Demo Books,History,1,Farmgate,23.765541,90.390728,2944,cash,returned,2026-03-06T18:06:14+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
537,USR060,+8801900841950,Mim Hasan,RKM0000538,2026-05-28T20:08:27+06:00,Sahityaghar Demo Publications,Children,2,Wari,23.726566,90.417301,2806,mobile_wallet,returned,2026-06-07T09:08:27+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
538,USR060,+8801900841950,Mim Hasan,RKM0000539,2026-06-29T14:56:13+06:00,Kalam Demo Publications,Business,3,Banani,23.786394,90.405697,2803,card,delivered,2026-07-05T02:56:13+06:00,True,Rokomari,RKM-RDR-002,Sabbir Sheikh,8801646093550,delivery_rider,Bike,Dhaka-Metro-LA-47-8925,2023-01-15,4.78,active,Banani,25,11,869,2026-02-10T18:00:19+06:00,2026-08-10T20:22:38+06:00
539,USR060,+8801900841950,Mim Hasan,RKM0000540,2026-04-15T06:28:07+06:00,Sahityaghar Demo Publications,Academic,4,Farmgate,23.759098,90.39239,3302,mobile_wallet,delivered,2026-04-19T07:28:07+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
540,USR060,+8801900841950,Mim Hasan,RKM0000541,2026-03-20T11:24:39+06:00,Natunpata Demo Publication,Religion,3,Khilgaon,23.753904,90.43582,3308,mobile_wallet,cancelled,2026-03-25T22:24:39+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
541,USR060,+8801900841950,Mim Hasan,RKM0000542,2026-07-28T17:09:38+06:00,Natunpata Demo Publication,Science & Technology,1,Shyamoli,23.772576,90.369402,3570,card,delivered,2026-08-04T15:09:38+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
542,USR060,+8801900841950,Mim Hasan,RKM0000543,2026-05-13T00:11:08+06:00,Boibagan Demo Publications,Fiction,5,Tejgaon,23.758639,90.382804,1738,card,delivered,2026-05-17T18:11:08+06:00,True,Rokomari,RKM-RDR-016,Shuvo Mahmud,8801674629335,delivery_rider,Bicycle,BIC-76953,2023-10-17,4.53,active,Tejgaon,43,17,253,2026-02-13T17:57:55+06:00,2026-08-06T02:47:10+06:00
543,USR061,+8801302733320,Nadia Jahan,RKM0000544,2026-06-05T03:30:52+06:00,Pathshala Demo Books,Academic,1,Pallabi,23.831481,90.361813,619,cash,cancelled,2026-06-11T03:30:52+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
544,USR061,+8801302733320,Nadia Jahan,RKM0000545,2026-05-26T15:13:33+06:00,Akshar Demo Publications,Science & Technology,4,Wari,23.714566,90.424268,1030,cash,delivered,2026-05-29T09:13:33+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
545,USR061,+8801302733320,Nadia Jahan,RKM0000546,2026-02-19T04:20:02+06:00,Sahityaghar Demo Publications,Business,2,Shyamoli,23.781109,90.357595,4530,mobile_wallet,processing,2026-02-23T16:20:02+06:00,True,Rokomari,RKM-RDR-015,Mehedi Sheikh,8801376047729,delivery_rider,Bike,Dhaka-Metro-LA-48-9875,2025-11-17,4.56,active,Shyamoli,44,22,1705,2026-02-19T04:20:02+06:00,2026-08-03T03:52:15+06:00
546,USR061,+8801302733320,Nadia Jahan,RKM0000547,2026-06-10T06:08:01+06:00,Pragya Demo Book House,Business,1,Pallabi,23.833692,90.371636,554,cash,delivered,2026-06-13T17:08:01+06:00,True,Rokomari,RKM-RDR-013,Jubayer Karim,8801590153458,delivery_rider,Bike,Dhaka-Metro-LA-45-1553,2023-09-22,4.72,active,Pallabi,46,20,915,2026-02-11T18:18:56+06:00,2026-08-09T18:40:47+06:00
547,USR061,+8801302733320,Nadia Jahan,RKM0000548,2026-06-13T19:04:57+06:00,Gyanpath Demo Publications,Biography,4,Gulshan,23.790732,90.411357,2468,card,delivered,2026-06-20T18:04:57+06:00,True,Rokomari,RKM-RDR-006,Shamim Karim,8801999724975,delivery_rider,Bike,Dhaka-Metro-LA-31-7317,2023-01-06,4.80,active,Gulshan,49,27,451,2026-02-12T06:57:54+06:00,2026-07-29T17:38:13+06:00
548,USR061,+8801302733320,Nadia Jahan,RKM0000549,2026-06-04T07:18:55+06:00,Akshar Demo Publications,Fiction,2,Uttara,23.868115,90.386712,3716,card,returned,2026-06-12T19:18:55+06:00,True,Rokomari,RKM-RDR-017,Emon Rahman,8801932543816,delivery_rider,Bike,Dhaka-Metro-LA-59-3501,2026-03-29,4.62,active,Uttara,52,27,1300,2026-02-11T17:22:46+06:00,2026-08-06T10:33:58+06:00
549,USR061,+8801302733320,Nadia Jahan,RKM0000550,2026-06-30T05:42:20+06:00,Kalam Demo Publications,Non-Fiction,2,Wari,23.7211,90.421452,2899,cash,delivered,2026-07-04T23:42:20+06:00,True,Rokomari,RKM-RDR-018,Sohel Sarker,8801409053113,delivery_rider,Bicycle,BIC-69174,2024-04-13,4.26,active,Wari,43,27,1288,2026-02-26T19:01:14+06:00,2026-08-07T20:15:31+06:00
550,USR061,+8801302733320,Nadia Jahan,RKM0000551,2026-04-30T04:34:57+06:00,Akshar Demo Publications,Non-Fiction,3,Mirpur,23.830604,90.372541,3233,mobile_wallet,processing,2026-05-04T10:34:57+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
551,USR061,+8801302733320,Nadia Jahan,RKM0000552,2026-05-07T01:09:48+06:00,Akshar Demo Publications,Exam Preparation,2,Mirpur,23.828158,90.360304,464,cash,delivered,2026-05-16T06:09:48+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
552,USR061,+8801302733320,Nadia Jahan,RKM0000553,2026-08-03T09:10:28+06:00,Sahityaghar Demo Publications,Academic,5,Badda,23.786257,90.421399,1064,cash,processing,2026-08-05T17:10:28+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
553,USR061,+8801302733320,Nadia Jahan,RKM0000554,2026-08-03T18:17:24+06:00,Natunpata Demo Publication,Children,4,Mirpur,23.817246,90.361828,4579,mobile_wallet,delivered,2026-08-11T14:17:24+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
554,USR061,+8801302733320,Nadia Jahan,RKM0000555,2026-07-27T07:05:16+06:00,Sahityaghar Demo Publications,Children,5,Farmgate,23.766003,90.386152,1639,cash,returned,2026-07-27T20:05:16+06:00,True,Rokomari,RKM-RDR-005,Tanvir Hasan,8801510283842,delivery_rider,Bicycle,BIC-99533,2024-10-07,4.86,active,Farmgate,51,22,318,2026-02-14T11:05:37+06:00,2026-08-06T15:48:56+06:00
555,USR062,+8801842740637,Sadia Ahmed,RKM0000556,2026-05-27T09:53:44+06:00,Natunpata Demo Publication,Science & Technology,4,Old Dhaka,23.712483,90.409895,4791,card,returned,2026-05-27T23:53:44+06:00,True,Rokomari,RKM-RDR-012,Nadim Chowdhury,8801935031640,delivery_rider,Bicycle,BIC-35405,2023-12-08,4.61,active,Old Dhaka,51,24,1375,2026-02-10T07:52:12+06:00,2026-08-05T01:26:52+06:00
556,USR062,+8801842740637,Sadia Ahmed,RKM0000557,2026-02-27T02:57:02+06:00,Akshar Demo Publications,Business,2,Badda,23.77276,90.435111,4014,mobile_wallet,cancelled,2026-03-07T17:57:02+06:00,True,Rokomari,RKM-RDR-001,Hasan Chowdhury,8801871778083,delivery_rider,Bike,Dhaka-Metro-LA-49-2544,2023-03-12,4.55,active,Badda,27,10,1110,2026-02-11T03:30:55+06:00,2026-08-07T13:48:18+06:00
557,USR062,+8801842740637,Sadia Ahmed,RKM0000558,2026-04-22T10:15:18+06:00,Kalam Demo Publications,Biography,2,Mirpur,23.81559,90.363494,1228,card,delivered,2026-04-26T18:15:18+06:00,True,Rokomari,RKM-RDR-008,Mehedi Mia,8801903214455,delivery_rider,Bike,Dhaka-Metro-LA-48-7063,2023-02-20,4.42,active,Mirpur,58,32,333,2026-02-14T18:44:07+06:00,2026-08-08T13:29:34+06:00
558,USR062,+8801842740637,Sadia Ahmed,RKM0000559,2026-06-17T13:41:28+06:00,Gyanpath Demo Publications,Academic,5,Khilgaon,23.754109,90.436412,3183,cash,delivered,2026-06-26T08:41:28+06:00,True,Rokomari,RKM-RDR-007,Noman Rahman,8801316743606,delivery_rider,Bike,Dhaka-Metro-LA-37-5287,2025-09-08,4.70,temporarily_inactive,Khilgaon,53,31,1154,2026-02-11T14:39:35+06:00,2026-08-09T03:13:19+06:00
