index,user_id,phone,customer_name,trip_id,request_time,vehicle_type,pickup_area,pickup_lat,pickup_lon,dropoff_area,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_bdt,trip_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
480,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000481,2026-04-18T13:57:34+06:00,Bike,Mirpur,23.816607,90.357018,Old Dhaka,23.707695,90.406568,10.71,45,254,completed,2026-04-18T14:45:34+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
481,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000482,2026-03-06T17:24:01+06:00,Premium Car,Pallabi,23.832561,90.35806,Gulshan,23.786183,90.40938,20.83,34,1014,completed,2026-03-06T18:07:01+06:00,True,Pathao,PTH-DRV-023,Al Amin Khan,8801354736696,driver,Premium Car,Dhaka-Metro-GA-39-9114,2023-07-25,4.89,active,Mohammadpur,44,34,437,2026-02-24T14:00:15+06:00,2026-08-10T04:16:51+06:00
482,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000483,2026-07-05T21:05:26+06:00,Car,Rampura,23.767146,90.411849,Gulshan,23.783607,90.406773,5.96,78,273,completed,2026-07-05T22:27:26+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
483,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000484,2026-07-07T12:19:44+06:00,Premium Car,Dhanmondi,23.740047,90.377705,Uttara,23.879791,90.375804,23.48,60,1041,completed,2026-07-07T13:26:44+06:00,True,Pathao,PTH-DRV-017,Rubel Hossain,8801596800093,driver,Premium Car,Dhaka-Metro-GA-59-1389,2023-10-30,4.39,active,Dhanmondi,43,24,856,2026-02-13T21:12:16+06:00,2026-07-24T19:50:49+06:00
484,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000485,2026-06-21T21:14:01+06:00,Car,Wari,23.729563,90.420703,Uttara,23.874772,90.383492,21.7,34,732,cancelled_by_user,2026-06-21T21:51:01+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
485,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000486,2026-03-14T08:32:25+06:00,Premium Car,Gulshan,23.795276,90.413027,Banani,23.789866,90.410195,17.0,78,825,cancelled_by_user,2026-03-14T10:10:25+06:00,True,Pathao,PTH-DRV-019,Tanvir Hossain,8801568844033,driver,Premium Car,Dhaka-Metro-GA-43-7960,2024-08-01,4.63,active,Gulshan,60,39,678,2026-02-13T02:57:39+06:00,2026-08-10T06:23:33+06:00
486,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000487,2026-04-13T13:43:22+06:00,Car,Uttara,23.877016,90.381996,Dhanmondi,23.739128,90.384431,2.09,47,177,completed,2026-04-13T14:38:22+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
487,USR041,+8801410279211,Nafisa Ali,PTH-RIDE-0000488,2026-06-23T19:24:51+06:00,Car,Farmgate,23.760948,90.38588,Mohammadpur,23.76516,90.361223,16.4,56,668,cancelled_by_user,2026-06-23T20:25:51+06:00,True,Pathao,PTH-DRV-014,Mehedi Hossain,8801466938163,driver,Car,Dhaka-Metro-GA-57-3382,2023-09-28,4.50,active,Farmgate,49,31,1649,2026-02-11T05:29:19+06:00,2026-08-07T22:28:04+06:00
488,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000489,2026-03-16T00:31:11+06:00,Car,Wari,23.71885,90.413208,Tejgaon,23.759027,90.398884,7.25,12,400,completed,2026-03-16T00:45:11+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
489,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000490,2026-07-12T01:07:42+06:00,Premium Car,Gulshan,23.796145,90.414122,Tejgaon,23.77174,90.393081,11.63,20,568,cancelled_by_user,2026-07-12T01:30:42+06:00,True,Pathao,PTH-DRV-019,Tanvir Hossain,8801568844033,driver,Premium Car,Dhaka-Metro-GA-43-7960,2024-08-01,4.63,active,Gulshan,60,39,678,2026-02-13T02:57:39+06:00,2026-08-10T06:23:33+06:00
490,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000491,2026-05-28T04:22:42+06:00,Car,Khilgaon,23.755468,90.43578,Rampura,23.761379,90.418365,6.84,78,297,cancelled_by_rider,2026-05-28T05:46:42+06:00,True,Pathao,PTH-DRV-016,Imran Karim,8801417391915,driver,Car,Dhaka-Metro-GA-50-2706,2024-09-14,4.65,active,Khilgaon,43,28,1106,2026-02-13T07:06:14+06:00,2026-08-04T07:56:48+06:00
491,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000492,2026-07-30T00:08:55+06:00,Premium Car,Banani,23.786074,90.409763,Badda,23.784055,90.4329,23.88,19,1084,completed,2026-07-30T00:29:55+06:00,True,Pathao,PTH-DRV-019,Tanvir Hossain,8801568844033,driver,Premium Car,Dhaka-Metro-GA-43-7960,2024-08-01,4.63,active,Gulshan,60,39,678,2026-02-13T02:57:39+06:00,2026-08-10T06:23:33+06:00
492,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000493,2026-04-25T18:39:13+06:00,Premium Car,Wari,23.720566,90.412812,Badda,23.77503,90.434008,21.52,76,1025,completed,2026-04-25T20:01:13+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
493,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000494,2026-07-15T21:33:40+06:00,Car,Wari,23.722883,90.412638,Motijheel,23.739372,90.412043,3.73,12,246,completed,2026-07-15T21:50:40+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
494,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000495,2026-06-09T01:07:18+06:00,Premium Car,Tejgaon,23.771133,90.393248,Farmgate,23.764601,90.392613,19.84,16,901,cancelled_by_rider,2026-06-09T01:32:18+06:00,True,Pathao,PTH-DRV-022,Rony Ahmed,8801406140466,driver,Premium Car,Dhaka-Metro-GA-14-3862,2024-03-08,4.36,active,Mohakhali,49,32,280,2026-02-19T05:07:42+06:00,2026-08-10T16:43:15+06:00
495,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000496,2026-05-07T06:18:08+06:00,Bike,Gulshan,23.791339,90.412236,Banani,23.795819,90.397808,11.37,40,326,completed,2026-05-07T07:12:08+06:00,True,Pathao,PTH-DRV-008,Al Amin Sarker,8801690558459,driver,Bike,Dhaka-Metro-LA-55-6224,2023-03-18,4.43,active,Farmgate,41,26,1395,2026-02-12T12:34:17+06:00,2026-08-07T03:04:20+06:00
496,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000497,2026-06-27T19:12:18+06:00,Bike,Banani,23.798556,90.399916,Wari,23.72553,90.425245,5.16,73,171,completed,2026-06-27T20:30:18+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
497,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000498,2026-03-27T18:30:15+06:00,Premium Car,Old Dhaka,23.715273,90.408438,Mohakhali,23.781969,90.407414,23.64,74,1092,completed,2026-03-27T19:53:15+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
498,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000499,2026-03-29T23:43:02+06:00,Car,Khilgaon,23.756272,90.429226,Mohammadpur,23.775342,90.358695,13.04,76,538,completed,2026-03-30T01:13:02+06:00,True,Pathao,PTH-DRV-016,Imran Karim,8801417391915,driver,Car,Dhaka-Metro-GA-50-2706,2024-09-14,4.65,active,Khilgaon,43,28,1106,2026-02-13T07:06:14+06:00,2026-08-04T07:56:48+06:00
499,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000500,2026-07-21T22:19:31+06:00,Premium Car,Uttara,23.879626,90.382602,Mohakhali,23.76967,90.404203,9.23,18,548,completed,2026-07-21T22:41:31+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
500,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000501,2026-06-03T21:30:09+06:00,Premium Car,Badda,23.778848,90.418468,Mohakhali,23.782549,90.400595,12.61,15,615,completed,2026-06-03T22:01:09+06:00,True,Pathao,PTH-DRV-018,Riyad Khan,8801895144376,driver,Premium Car,Dhaka-Metro-GA-42-9702,2025-06-18,4.52,active,Farmgate,48,32,1798,2026-03-16T13:11:54+06:00,2026-08-10T14:18:39+06:00
501,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000502,2026-05-07T20:41:13+06:00,Premium Car,Pallabi,23.827227,90.363495,Mohammadpur,23.775026,90.36599,8.57,40,554,completed,2026-05-07T21:27:13+06:00,True,Pathao,PTH-DRV-024,Sabbir Mia,8801635920547,driver,Premium Car,Dhaka-Metro-GA-29-9550,2026-02-19,4.75,active,Motijheel,52,34,1609,2026-02-14T00:28:05+06:00,2026-08-06T16:02:46+06:00
502,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000503,2026-07-25T01:52:52+06:00,Car,Dhanmondi,23.742824,90.377519,Motijheel,23.727746,90.417196,14.07,37,556,cancelled_by_rider,2026-07-25T02:43:52+06:00,True,Pathao,PTH-DRV-013,Noman Sheikh,8801702482414,driver,Car,Dhaka-Metro-GA-32-1635,2024-02-24,4.40,active,Dhanmondi,57,37,919,2026-02-12T18:33:16+06:00,2026-08-07T07:51:54+06:00
503,USR042,+8801455140705,Sanjida Sultana,PTH-RIDE-0000504,2026-05-08T16:31:44+06:00,Premium Car,Bashundhara,23.823098,90.434001,Motijheel,23.726732,90.417155,17.78,40,878,completed,2026-05-08T17:20:44+06:00,True,Pathao,PTH-DRV-019,Tanvir Hossain,8801568844033,driver,Premium Car,Dhaka-Metro-GA-43-7960,2024-08-01,4.63,active,Gulshan,60,39,678,2026-02-13T02:57:39+06:00,2026-08-10T06:23:33+06:00
504,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000505,2026-04-05T15:07:58+06:00,Bike,Badda,23.781756,90.42443,Rampura,23.763492,90.424247,3.24,21,140,completed,2026-04-05T15:36:58+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
505,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000506,2026-02-27T11:19:19+06:00,Premium Car,Dhanmondi,23.743964,90.376466,Motijheel,23.732434,90.412417,7.47,75,423,cancelled_by_rider,2026-02-27T12:55:19+06:00,True,Pathao,PTH-DRV-017,Rubel Hossain,8801596800093,driver,Premium Car,Dhaka-Metro-GA-59-1389,2023-10-30,4.39,active,Dhanmondi,43,24,856,2026-02-13T21:12:16+06:00,2026-07-24T19:50:49+06:00
506,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000507,2026-06-01T09:18:35+06:00,Car,Banani,23.793475,90.406558,Mirpur,23.825585,90.35827,17.48,45,640,completed,2026-06-01T10:18:35+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
507,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000508,2026-05-29T01:31:21+06:00,Premium Car,Pallabi,23.821354,90.356555,Old Dhaka,23.712268,90.41033,4.03,28,280,completed,2026-05-29T02:07:21+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
508,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000509,2026-04-07T14:56:09+06:00,Premium Car,Uttara,23.884868,90.386936,Shyamoli,23.77223,90.368821,18.08,74,854,cancelled_by_user,2026-04-07T16:24:09+06:00,True,Pathao,PTH-DRV-023,Al Amin Khan,8801354736696,driver,Premium Car,Dhaka-Metro-GA-39-9114,2023-07-25,4.89,active,Mohammadpur,44,34,437,2026-02-24T14:00:15+06:00,2026-08-10T04:16:51+06:00
509,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000510,2026-05-21T15:03:57+06:00,Bike,Mirpur,23.830842,90.35852,Tejgaon,23.755012,90.394345,1.84,50,63,completed,2026-05-21T16:08:57+06:00,True,Pathao,PTH-DRV-001,Nayeem Sarker,8801967036821,driver,Bike,Dhaka-Metro-LA-50-6184,2025-12-26,4.94,active,Tejgaon,58,41,819,2026-02-10T15:17:23+06:00,2026-08-09T07:35:51+06:00
510,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000511,2026-07-23T06:33:41+06:00,Bike,Banani,23.792426,90.409676,Mohammadpur,23.767728,90.355825,22.95,68,446,completed,2026-07-23T07:46:41+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
511,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000512,2026-06-26T05:30:38+06:00,Car,Wari,23.728176,90.410114,Khilgaon,23.752761,90.424511,7.67,38,404,cancelled_by_rider,2026-06-26T06:30:38+06:00,True,Pathao,PTH-DRV-009,Shakil Mahmud,8801713605120,driver,Car,Dhaka-Metro-GA-18-9142,2026-02-13,4.51,active,Wari,51,33,1315,2026-02-13T19:17:45+06:00,2026-08-09T23:46:24+06:00
512,USR043,+8801879605481,Tasnim Karim,PTH-RIDE-0000513,2026-07-29T15:46:50+06:00,Car,Banani,23.788886,90.405638,Wari,23.713485,90.409301,2.14,40,223,completed,2026-07-29T16:28:50+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
513,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000514,2026-04-05T22:18:46+06:00,Bike,Badda,23.77436,90.422878,Farmgate,23.749508,90.396306,20.82,39,421,completed,2026-04-05T23:15:46+06:00,True,Pathao,PTH-DRV-004,Noman Islam,8801433479792,driver,Bike,Dhaka-Metro-LA-16-4147,2024-04-07,4.84,active,Badda,45,26,1163,2026-02-10T19:35:38+06:00,2026-08-06T22:59:51+06:00
514,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000515,2026-05-08T00:04:58+06:00,Premium Car,Khilgaon,23.748167,90.419621,Wari,23.721889,90.413813,8.78,80,521,completed,2026-05-08T01:49:58+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
515,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000516,2026-06-21T23:07:57+06:00,Car,Mohammadpur,23.768791,90.349712,Khilgaon,23.756964,90.430109,12.51,34,494,cancelled_by_user,2026-06-21T23:44:57+06:00,True,Pathao,PTH-DRV-016,Imran Karim,8801417391915,driver,Car,Dhaka-Metro-GA-50-2706,2024-09-14,4.65,active,Khilgaon,43,28,1106,2026-02-13T07:06:14+06:00,2026-08-04T07:56:48+06:00
516,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000517,2026-07-22T15:46:33+06:00,Car,Gulshan,23.788396,90.402172,Rampura,23.757557,90.417634,19.33,69,726,cancelled_by_user,2026-07-22T16:58:33+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
517,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000518,2026-07-07T08:33:35+06:00,Bike,Bashundhara,23.818198,90.428325,Farmgate,23.748921,90.398772,2.19,60,103,cancelled_by_user,2026-07-07T09:48:35+06:00,True,Pathao,PTH-DRV-006,Sohel Mia,8801413282469,driver,Bike,Dhaka-Metro-LA-42-7072,2023-11-20,4.46,active,Bashundhara,56,39,678,2026-02-11T19:34:53+06:00,2026-07-27T18:56:51+06:00
518,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000519,2026-07-02T08:02:32+06:00,Premium Car,Mirpur,23.827981,90.370942,Old Dhaka,23.707499,90.407236,22.29,10,990,cancelled_by_user,2026-07-02T08:22:32+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
519,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000520,2026-03-27T14:55:28+06:00,Car,Badda,23.77357,90.427746,Gulshan,23.799449,90.402682,9.33,39,445,completed,2026-03-27T15:39:28+06:00,True,Pathao,PTH-DRV-010,Zahid Chowdhury,8801738695856,driver,Car,Dhaka-Metro-GA-12-2328,2024-05-16,4.86,active,Badda,44,28,403,2026-02-10T07:45:59+06:00,2026-08-10T20:38:42+06:00
520,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000521,2026-03-19T22:45:24+06:00,Premium Car,Khilgaon,23.742038,90.426427,Banani,23.785087,90.412212,12.95,26,666,completed,2026-03-19T23:34:24+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
521,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000522,2026-06-06T19:02:15+06:00,Premium Car,Uttara,23.873341,90.374795,Tejgaon,23.769443,90.38431,7.97,16,439,completed,2026-06-06T19:24:15+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
522,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000523,2026-06-18T05:53:08+06:00,Car,Bashundhara,23.813593,90.426617,Wari,23.724307,90.414912,18.39,29,668,completed,2026-06-18T06:24:08+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
523,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000524,2026-06-26T23:40:28+06:00,Car,Gulshan,23.787502,90.401558,Mohakhali,23.784399,90.407725,13.2,42,540,cancelled_by_rider,2026-06-27T00:26:28+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
524,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000525,2026-06-11T16:47:47+06:00,Bike,Mirpur,23.821431,90.358181,Bashundhara,23.821553,90.428188,12.53,33,295,cancelled_by_rider,2026-06-11T17:31:47+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
525,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000526,2026-07-24T08:56:48+06:00,Bike,Banani,23.796267,90.412787,Gulshan,23.796088,90.404279,13.35,59,282,completed,2026-07-24T10:07:48+06:00,True,Pathao,PTH-DRV-005,Mizan Hasan,8801356392834,driver,Bike,Dhaka-Metro-LA-18-8731,2023-05-02,4.42,active,Banani,52,34,1623,2026-02-15T11:45:22+06:00,2026-08-04T01:29:10+06:00
526,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000527,2026-06-27T12:33:07+06:00,Car,Gulshan,23.791003,90.400847,Mohakhali,23.777541,90.399703,16.32,30,608,completed,2026-06-27T13:06:07+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
527,USR044,+8801684789643,Tasnim Uddin,PTH-RIDE-0000528,2026-03-18T16:12:50+06:00,Bike,Farmgate,23.756713,90.395918,Rampura,23.756925,90.427065,15.44,21,366,completed,2026-03-18T16:38:50+06:00,True,Pathao,PTH-DRV-008,Al Amin Sarker,8801690558459,driver,Bike,Dhaka-Metro-LA-55-6224,2023-03-18,4.43,active,Farmgate,41,26,1395,2026-02-12T12:34:17+06:00,2026-08-07T03:04:20+06:00
528,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000529,2026-07-31T16:17:20+06:00,Car,Old Dhaka,23.715642,90.400858,Badda,23.775872,90.430662,10.81,68,424,cancelled_by_user,2026-07-31T17:30:20+06:00,True,Pathao,PTH-DRV-011,Mamun Khan,8801426550582,driver,Car,Dhaka-Metro-GA-36-9704,2025-07-14,4.26,active,Banani,45,31,1368,2026-02-20T14:11:58+06:00,2026-08-06T12:43:24+06:00
529,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000530,2026-08-04T02:57:48+06:00,Car,Gulshan,23.785839,90.408633,Farmgate,23.755036,90.392335,2.09,55,245,completed,2026-08-04T03:55:48+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
530,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000531,2026-03-05T02:04:19+06:00,Bike,Tejgaon,23.763324,90.399392,Banani,23.799095,90.40688,21.11,62,423,cancelled_by_user,2026-03-05T03:17:19+06:00,True,Pathao,PTH-DRV-001,Nayeem Sarker,8801967036821,driver,Bike,Dhaka-Metro-LA-50-6184,2025-12-26,4.94,active,Tejgaon,58,41,819,2026-02-10T15:17:23+06:00,2026-08-09T07:35:51+06:00
531,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000532,2026-07-22T12:36:38+06:00,Car,Bashundhara,23.816055,90.432163,Mirpur,23.817364,90.357939,19.7,12,747,completed,2026-07-22T12:56:38+06:00,True,Pathao,PTH-DRV-012,Sakib Mahmud,8801701651316,driver,Car,Dhaka-Metro-GA-26-4203,2025-11-08,4.74,active,Bashundhara,50,31,1374,2026-02-18T14:40:42+06:00,2026-08-10T20:12:47+06:00
532,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000533,2026-03-19T08:27:25+06:00,Premium Car,Khilgaon,23.746461,90.426251,Mirpur,23.814039,90.369922,7.58,79,495,cancelled_by_rider,2026-03-19T10:11:25+06:00,True,Pathao,PTH-DRV-020,Sabbir Mahmud,8801520665194,driver,Premium Car,Dhaka-Metro-GA-27-7652,2025-07-04,4.51,active,Khilgaon,46,33,891,2026-02-15T21:25:09+06:00,2026-08-09T14:56:20+06:00
533,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000534,2026-02-28T23:47:23+06:00,Bike,Rampura,23.768191,90.413529,Uttara,23.870789,90.38517,14.68,75,328,cancelled_by_rider,2026-03-01T01:26:23+06:00,True,Pathao,PTH-DRV-003,Emon Mollah,8801458656775,driver,Bike,Dhaka-Metro-LA-44-1806,2025-05-16,4.33,active,Wari,47,33,1457,2026-02-15T14:20:09+06:00,2026-08-05T18:34:40+06:00
534,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000535,2026-05-07T12:29:12+06:00,Premium Car,Motijheel,23.725507,90.411654,Wari,23.718262,90.418496,22.5,17,1002,cancelled_by_user,2026-05-07T13:07:12+06:00,True,Pathao,PTH-DRV-024,Sabbir Mia,8801635920547,driver,Premium Car,Dhaka-Metro-GA-29-9550,2026-02-19,4.75,active,Motijheel,52,34,1609,2026-02-14T00:28:05+06:00,2026-08-06T16:02:46+06:00
535,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000536,2026-06-05T12:30:02+06:00,Car,Gulshan,23.800795,90.411402,Tejgaon,23.756836,90.391168,13.46,54,485,cancelled_by_rider,2026-06-05T13:35:02+06:00,True,Pathao,PTH-DRV-015,Sumon Ahmed,8801592246260,driver,Car,Dhaka-Metro-GA-47-2377,2024-09-19,4.91,temporarily_inactive,Gulshan,51,33,344,2026-02-20T06:37:41+06:00,2026-08-08T17:20:03+06:00
536,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000537,2026-02-25T23:05:19+06:00,Premium Car,Mirpur,23.816623,90.357105,Dhanmondi,23.753634,90.381405,16.56,52,790,cancelled_by_rider,2026-02-26T00:02:19+06:00,True,Pathao,PTH-DRV-021,Shuvo Chowdhury,8801396729644,driver,Premium Car,Dhaka-Metro-GA-18-5728,2024-05-09,4.49,active,Mirpur,61,41,785,2026-02-10T13:58:31+06:00,2026-08-07T01:44:36+06:00
537,USR045,+8801822577827,Labiba Ali,PTH-RIDE-0000538,2026-07-11T10:45:22+06:00,Premium Car,Banani,23.785766,90.408257,Motijheel,23.726876,90.420899,2.91,56,240,completed,2026-07-11T11:53:22+06:00,True,Pathao,PTH-DRV-018,Riyad Khan,8801895144376,driver,Premium Car,Dhaka-Metro-GA-42-9702,2025-06-18,4.52,active,Farmgate,48,32,1798,2026-03-16T13:11:54+06:00,2026-08-10T14:18:39+06:00
