index,user_id,phone,customer_name,order_id,order_time,restaurant_name,restaurant_category,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic,provider_name,rider_id,rider_name,rider_phone,rider_role,rider_vehicle_type,rider_vehicle_number,rider_joined_at,rider_rating,rider_status,rider_primary_area,rider_dataset_activity_count,rider_dataset_completed_count,rider_total_completed_activities,rider_first_activity_at,rider_last_activity_at
439,USR041,+8801410279211,Nafisa Ali,FDI0000440,2026-03-22T07:45:08+06:00,Foodi Demo Kitchen 06,Burgers,Khilgaon,23.746551,90.434994,1065,card,delivered,2026-03-22T09:04:08+06:00,True,Foodi,FDI-RDR-007,Shakil Sarker,8801645088972,delivery_rider,Bike,Dhaka-Metro-LA-51-7903,2024-11-22,4.89,active,Khilgaon,63,46,238,2026-02-12T07:27:28+06:00,2026-08-08T00:12:25+06:00
440,USR042,+8801455140705,Sanjida Sultana,FDI0000441,2026-03-11T03:14:10+06:00,Foodi Demo Kitchen 08,Kebab,Banani,23.787314,90.403675,1190,card,refunded,2026-03-11T04:55:10+06:00,True,Foodi,FDI-RDR-020,Rakib Hasan,8801703040974,delivery_rider,Bike,Dhaka-Metro-LA-11-8668,2025-06-15,4.73,active,Banani,34,25,770,2026-02-15T15:29:27+06:00,2026-08-02T04:28:06+06:00
441,USR042,+8801455140705,Sanjida Sultana,FDI0000442,2026-03-03T00:26:33+06:00,Foodi Demo Kitchen 03,Biryani,Pallabi,23.835443,90.365665,781,cash,delivered,2026-03-03T02:14:33+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
442,USR042,+8801455140705,Sanjida Sultana,FDI0000443,2026-03-11T13:00:51+06:00,Foodi Demo Kitchen 06,Burgers,Mohakhali,23.783007,90.39181,1035,cash,delivered,2026-03-11T15:55:51+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
443,USR042,+8801455140705,Sanjida Sultana,FDI0000444,2026-08-05T16:00:09+06:00,Foodi Demo Kitchen 03,Biryani,Dhanmondi,23.754126,90.374764,785,cash,refunded,2026-08-05T17:48:09+06:00,True,Foodi,FDI-RDR-004,Arif Mahmud,8801854692697,delivery_rider,Bike,Dhaka-Metro-LA-31-2968,2025-07-12,4.47,active,Dhanmondi,34,22,1435,2026-02-20T13:46:59+06:00,2026-08-05T20:00:40+06:00
444,USR042,+8801455140705,Sanjida Sultana,FDI0000445,2026-07-24T09:39:43+06:00,Foodi Demo Kitchen 02,Fast Food,Uttara,23.879659,90.387961,1618,card,cancelled,2026-07-24T10:20:43+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
445,USR042,+8801455140705,Sanjida Sultana,FDI0000446,2026-04-07T17:26:28+06:00,Foodi Demo Kitchen 07,Thai,Uttara,23.883344,90.387541,1344,card,refunded,2026-04-07T20:17:28+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
446,USR042,+8801455140705,Sanjida Sultana,FDI0000447,2026-07-20T14:54:58+06:00,Foodi Demo Kitchen 01,Bangla,Shyamoli,23.765274,90.369015,1455,cash,refunded,2026-07-20T16:07:58+06:00,True,Foodi,FDI-RDR-015,Al Amin Ahmed,8801422934517,delivery_rider,Bike,Dhaka-Metro-LA-24-2387,2025-07-31,4.60,active,Shyamoli,43,20,343,2026-02-15T20:41:46+06:00,2026-08-10T01:54:52+06:00
447,USR042,+8801455140705,Sanjida Sultana,FDI0000448,2026-03-06T00:13:24+06:00,Foodi Demo Kitchen 07,Thai,Rampura,23.752991,90.419814,920,card,cancelled,2026-03-06T02:46:24+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
448,USR042,+8801455140705,Sanjida Sultana,FDI0000449,2026-07-06T01:47:42+06:00,Foodi Demo Kitchen 03,Biryani,Rampura,23.761474,90.421723,1618,cash,delivered,2026-07-06T02:30:42+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
449,USR042,+8801455140705,Sanjida Sultana,FDI0000450,2026-04-23T19:17:18+06:00,Foodi Demo Kitchen 05,Pizza,Pallabi,23.826109,90.36233,1631,card,refunded,2026-04-23T22:38:18+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
450,USR042,+8801455140705,Sanjida Sultana,FDI0000451,2026-03-24T04:35:07+06:00,Foodi Demo Kitchen 04,Cafe,Rampura,23.756206,90.420837,874,card,cancelled,2026-03-24T07:02:07+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
451,USR042,+8801455140705,Sanjida Sultana,FDI0000452,2026-04-15T01:40:33+06:00,Foodi Demo Kitchen 05,Pizza,Motijheel,23.732265,90.409279,1039,cash,delivered,2026-04-15T03:05:33+06:00,True,Foodi,FDI-RDR-011,Mahmud Hasan,8801546275934,delivery_rider,Bike,Dhaka-Metro-LA-42-9695,2024-01-04,4.61,active,Motijheel,44,30,774,2026-02-12T09:24:57+06:00,2026-08-10T17:38:53+06:00
452,USR042,+8801455140705,Sanjida Sultana,FDI0000453,2026-05-30T03:29:03+06:00,Foodi Demo Kitchen 04,Cafe,Bashundhara,23.819973,90.418595,854,mobile_wallet,delivered,2026-05-30T05:50:03+06:00,True,Foodi,FDI-RDR-003,Rasel Rahman,8801991735857,delivery_rider,Bike,Dhaka-Metro-LA-25-1024,2025-03-30,4.27,active,Bashundhara,27,16,1021,2026-02-24T21:14:45+06:00,2026-08-07T13:05:52+06:00
453,USR043,+8801879605481,Tasnim Karim,FDI0000454,2026-06-25T06:10:31+06:00,Foodi Demo Kitchen 02,Fast Food,Mohakhali,23.769564,90.401357,1594,cash,delivered,2026-06-25T09:47:31+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
454,USR043,+8801879605481,Tasnim Karim,FDI0000455,2026-05-07T23:16:11+06:00,Foodi Demo Kitchen 07,Thai,Banani,23.791251,90.406868,248,card,delivered,2026-05-08T00:16:11+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
455,USR043,+8801879605481,Tasnim Karim,FDI0000456,2026-06-22T18:44:15+06:00,Foodi Demo Kitchen 07,Thai,Mohakhali,23.768935,90.394903,1541,cash,cancelled,2026-06-22T20:19:15+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
456,USR043,+8801879605481,Tasnim Karim,FDI0000457,2026-05-23T04:56:45+06:00,Foodi Demo Kitchen 01,Bangla,Khilgaon,23.752162,90.429659,710,card,cancelled,2026-05-23T08:21:45+06:00,True,Foodi,FDI-RDR-007,Shakil Sarker,8801645088972,delivery_rider,Bike,Dhaka-Metro-LA-51-7903,2024-11-22,4.89,active,Khilgaon,63,46,238,2026-02-12T07:27:28+06:00,2026-08-08T00:12:25+06:00
457,USR043,+8801879605481,Tasnim Karim,FDI0000458,2026-06-04T22:52:13+06:00,Foodi Demo Kitchen 02,Fast Food,Pallabi,23.838216,90.366949,1151,mobile_wallet,delivered,2026-06-05T00:36:13+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
458,USR043,+8801879605481,Tasnim Karim,FDI0000459,2026-05-23T08:40:37+06:00,Foodi Demo Kitchen 04,Cafe,Bashundhara,23.807461,90.421697,1199,mobile_wallet,delivered,2026-05-23T11:07:37+06:00,True,Foodi,FDI-RDR-021,Habib Khan,8801640944989,delivery_rider,Bicycle,BIC-62834,2024-07-09,4.84,active,Bashundhara,33,19,586,2026-03-08T16:51:38+06:00,2026-08-08T20:11:49+06:00
459,USR043,+8801879605481,Tasnim Karim,FDI0000460,2026-04-13T07:13:11+06:00,Foodi Demo Kitchen 08,Kebab,Shyamoli,23.778653,90.356975,1394,mobile_wallet,refunded,2026-04-13T09:08:11+06:00,True,Foodi,FDI-RDR-015,Al Amin Ahmed,8801422934517,delivery_rider,Bike,Dhaka-Metro-LA-24-2387,2025-07-31,4.60,active,Shyamoli,43,20,343,2026-02-15T20:41:46+06:00,2026-08-10T01:54:52+06:00
460,USR043,+8801879605481,Tasnim Karim,FDI0000461,2026-04-17T08:47:35+06:00,Foodi Demo Kitchen 08,Kebab,Tejgaon,23.769018,90.395464,1549,mobile_wallet,cancelled,2026-04-17T11:16:35+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
461,USR043,+8801879605481,Tasnim Karim,FDI0000462,2026-02-24T10:23:27+06:00,Foodi Demo Kitchen 02,Fast Food,Shyamoli,23.771228,90.369172,908,mobile_wallet,cancelled,2026-02-24T12:46:27+06:00,True,Foodi,FDI-RDR-015,Al Amin Ahmed,8801422934517,delivery_rider,Bike,Dhaka-Metro-LA-24-2387,2025-07-31,4.60,active,Shyamoli,43,20,343,2026-02-15T20:41:46+06:00,2026-08-10T01:54:52+06:00
462,USR043,+8801879605481,Tasnim Karim,FDI0000463,2026-04-20T07:38:40+06:00,Foodi Demo Kitchen 01,Bangla,Tejgaon,23.759274,90.394203,1433,cash,refunded,2026-04-20T08:59:40+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
463,USR043,+8801879605481,Tasnim Karim,FDI0000464,2026-04-03T10:48:53+06:00,Foodi Demo Kitchen 02,Fast Food,Uttara,23.880394,90.376484,1660,cash,delivered,2026-04-03T13:23:53+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
464,USR043,+8801879605481,Tasnim Karim,FDI0000465,2026-07-06T20:18:22+06:00,Foodi Demo Kitchen 03,Biryani,Badda,23.789572,90.428181,617,mobile_wallet,delivered,2026-07-06T20:40:22+06:00,True,Foodi,FDI-RDR-019,Imran Khan,8801655026262,delivery_rider,Bike,Dhaka-Metro-LA-31-3687,2024-04-05,4.91,active,Badda,37,23,1569,2026-02-24T06:56:48+06:00,2026-08-06T06:15:06+06:00
465,USR043,+8801879605481,Tasnim Karim,FDI0000466,2026-04-15T02:40:15+06:00,Foodi Demo Kitchen 06,Burgers,Badda,23.77578,90.420979,1241,cash,delivered,2026-04-15T03:10:15+06:00,True,Foodi,FDI-RDR-001,Nahid Ali,8801862610128,delivery_rider,Bike,Dhaka-Metro-LA-30-5508,2024-10-09,4.84,active,Badda,24,15,971,2026-02-13T19:01:33+06:00,2026-07-28T10:35:20+06:00
466,USR044,+8801684789643,Tasnim Uddin,FDI0000467,2026-03-22T14:33:31+06:00,Foodi Demo Kitchen 01,Bangla,Wari,23.730186,90.419391,407,mobile_wallet,cancelled,2026-03-22T18:01:31+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
467,USR044,+8801684789643,Tasnim Uddin,FDI0000468,2026-07-16T14:59:01+06:00,Foodi Demo Kitchen 04,Cafe,Old Dhaka,23.703524,90.415292,375,cash,cancelled,2026-07-16T15:41:01+06:00,True,Foodi,FDI-RDR-012,Parvez Mollah,8801798672324,delivery_rider,Bike,Dhaka-Metro-LA-18-1627,2023-01-21,4.38,active,Old Dhaka,70,47,563,2026-02-10T12:20:28+06:00,2026-08-08T06:41:21+06:00
468,USR044,+8801684789643,Tasnim Uddin,FDI0000469,2026-05-16T18:06:25+06:00,Foodi Demo Kitchen 08,Kebab,Banani,23.793969,90.404076,1063,cash,delivered,2026-05-16T20:18:25+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
469,USR044,+8801684789643,Tasnim Uddin,FDI0000470,2026-06-17T22:02:47+06:00,Foodi Demo Kitchen 02,Fast Food,Old Dhaka,23.717851,90.404024,673,card,refunded,2026-06-17T23:33:47+06:00,True,Foodi,FDI-RDR-012,Parvez Mollah,8801798672324,delivery_rider,Bike,Dhaka-Metro-LA-18-1627,2023-01-21,4.38,active,Old Dhaka,70,47,563,2026-02-10T12:20:28+06:00,2026-08-08T06:41:21+06:00
470,USR044,+8801684789643,Tasnim Uddin,FDI0000471,2026-06-12T00:20:52+06:00,Foodi Demo Kitchen 06,Burgers,Mohammadpur,23.776229,90.3612,608,mobile_wallet,delivered,2026-06-12T00:57:52+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
471,USR044,+8801684789643,Tasnim Uddin,FDI0000472,2026-02-14T20:39:22+06:00,Foodi Demo Kitchen 07,Thai,Banani,23.8016,90.407681,1574,card,delivered,2026-02-14T22:41:22+06:00,True,Foodi,FDI-RDR-002,Rony Sarker,8801683501448,delivery_rider,Bike,Dhaka-Metro-LA-47-5838,2023-05-27,4.52,active,Banani,29,19,739,2026-02-13T16:48:02+06:00,2026-07-30T12:32:32+06:00
472,USR044,+8801684789643,Tasnim Uddin,FDI0000473,2026-06-15T07:14:07+06:00,Foodi Demo Kitchen 06,Burgers,Shyamoli,23.767585,90.363966,369,mobile_wallet,delivered,2026-06-15T08:02:07+06:00,True,Foodi,FDI-RDR-015,Al Amin Ahmed,8801422934517,delivery_rider,Bike,Dhaka-Metro-LA-24-2387,2025-07-31,4.60,active,Shyamoli,43,20,343,2026-02-15T20:41:46+06:00,2026-08-10T01:54:52+06:00
473,USR044,+8801684789643,Tasnim Uddin,FDI0000474,2026-03-27T09:34:27+06:00,Foodi Demo Kitchen 05,Pizza,Motijheel,23.72558,90.42278,1810,mobile_wallet,refunded,2026-03-27T11:18:27+06:00,True,Foodi,FDI-RDR-011,Mahmud Hasan,8801546275934,delivery_rider,Bike,Dhaka-Metro-LA-42-9695,2024-01-04,4.61,active,Motijheel,44,30,774,2026-02-12T09:24:57+06:00,2026-08-10T17:38:53+06:00
474,USR044,+8801684789643,Tasnim Uddin,FDI0000475,2026-04-07T18:51:35+06:00,Foodi Demo Kitchen 05,Pizza,Mohammadpur,23.770756,90.353491,1678,cash,refunded,2026-04-07T21:28:35+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
475,USR044,+8801684789643,Tasnim Uddin,FDI0000476,2026-05-03T08:56:24+06:00,Foodi Demo Kitchen 04,Cafe,Mirpur,23.825296,90.361641,1673,card,refunded,2026-05-03T10:04:24+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
476,USR044,+8801684789643,Tasnim Uddin,FDI0000477,2026-03-10T16:02:15+06:00,Foodi Demo Kitchen 05,Pizza,Mohakhali,23.777873,90.403514,1489,mobile_wallet,delivered,2026-03-10T19:16:15+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
477,USR044,+8801684789643,Tasnim Uddin,FDI0000478,2026-05-16T00:58:43+06:00,Foodi Demo Kitchen 01,Bangla,Bashundhara,23.808306,90.417117,1772,mobile_wallet,refunded,2026-05-16T03:36:43+06:00,True,Foodi,FDI-RDR-003,Rasel Rahman,8801991735857,delivery_rider,Bike,Dhaka-Metro-LA-25-1024,2025-03-30,4.27,active,Bashundhara,27,16,1021,2026-02-24T21:14:45+06:00,2026-08-07T13:05:52+06:00
478,USR045,+8801822577827,Labiba Ali,FDI0000479,2026-06-28T21:44:55+06:00,Foodi Demo Kitchen 03,Biryani,Uttara,23.877974,90.383042,1091,mobile_wallet,delivered,2026-06-28T23:40:55+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
479,USR045,+8801822577827,Labiba Ali,FDI0000480,2026-07-08T06:44:29+06:00,Foodi Demo Kitchen 02,Fast Food,Bashundhara,23.811427,90.429227,1496,mobile_wallet,delivered,2026-07-08T07:30:29+06:00,True,Foodi,FDI-RDR-003,Rasel Rahman,8801991735857,delivery_rider,Bike,Dhaka-Metro-LA-25-1024,2025-03-30,4.27,active,Bashundhara,27,16,1021,2026-02-24T21:14:45+06:00,2026-08-07T13:05:52+06:00
480,USR045,+8801822577827,Labiba Ali,FDI0000481,2026-03-11T03:39:49+06:00,Foodi Demo Kitchen 05,Pizza,Farmgate,23.749584,90.390583,1161,mobile_wallet,delivered,2026-03-11T04:10:49+06:00,True,Foodi,FDI-RDR-023,Shahadat Hasan,8801754954467,delivery_rider,Bike,Dhaka-Metro-LA-51-6371,2025-12-07,4.56,active,Farmgate,36,23,1181,2026-02-18T00:50:59+06:00,2026-08-06T11:04:59+06:00
481,USR045,+8801822577827,Labiba Ali,FDI0000482,2026-06-21T20:20:46+06:00,Foodi Demo Kitchen 06,Burgers,Uttara,23.87181,90.381719,1008,card,cancelled,2026-06-21T23:10:46+06:00,True,Foodi,FDI-RDR-017,Tuhin Kabir,8801437966170,delivery_rider,Bike,Dhaka-Metro-LA-31-7414,2026-03-12,4.47,active,Uttara,56,36,899,2026-02-12T19:30:05+06:00,2026-08-02T10:56:53+06:00
482,USR045,+8801822577827,Labiba Ali,FDI0000483,2026-04-28T19:05:16+06:00,Foodi Demo Kitchen 01,Bangla,Mohammadpur,23.76314,90.350075,1372,cash,cancelled,2026-04-28T20:52:16+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
483,USR045,+8801822577827,Labiba Ali,FDI0000484,2026-05-10T20:12:17+06:00,Foodi Demo Kitchen 05,Pizza,Mohakhali,23.783868,90.396335,490,mobile_wallet,delivered,2026-05-10T22:18:17+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
484,USR045,+8801822577827,Labiba Ali,FDI0000485,2026-04-15T11:21:07+06:00,Foodi Demo Kitchen 01,Bangla,Badda,23.78056,90.434953,945,cash,delivered,2026-04-15T13:00:07+06:00,True,Foodi,FDI-RDR-019,Imran Khan,8801655026262,delivery_rider,Bike,Dhaka-Metro-LA-31-3687,2024-04-05,4.91,active,Badda,37,23,1569,2026-02-24T06:56:48+06:00,2026-08-06T06:15:06+06:00
485,USR045,+8801822577827,Labiba Ali,FDI0000486,2026-02-19T13:09:22+06:00,Foodi Demo Kitchen 04,Cafe,Wari,23.717398,90.417977,1630,mobile_wallet,delivered,2026-02-19T15:03:22+06:00,True,Foodi,FDI-RDR-018,Mehedi Karim,8801825989091,delivery_rider,Bicycle,BIC-77242,2025-01-08,4.35,active,Wari,63,40,1814,2026-02-12T18:32:46+06:00,2026-08-04T04:32:17+06:00
486,USR045,+8801822577827,Labiba Ali,FDI0000487,2026-04-06T03:56:50+06:00,Foodi Demo Kitchen 06,Burgers,Pallabi,23.831607,90.371575,1676,mobile_wallet,delivered,2026-04-06T06:46:50+06:00,True,Foodi,FDI-RDR-013,Sabbir Hossain,8801364196925,delivery_rider,Bike,Dhaka-Metro-LA-17-2602,2024-08-29,4.32,active,Pallabi,52,36,1655,2026-02-13T02:02:06+06:00,2026-08-06T19:24:26+06:00
487,USR045,+8801822577827,Labiba Ali,FDI0000488,2026-05-26T22:01:30+06:00,Foodi Demo Kitchen 02,Fast Food,Banani,23.788117,90.400453,930,card,delivered,2026-05-26T22:43:30+06:00,True,Foodi,FDI-RDR-020,Rakib Hasan,8801703040974,delivery_rider,Bike,Dhaka-Metro-LA-11-8668,2025-06-15,4.73,active,Banani,34,25,770,2026-02-15T15:29:27+06:00,2026-08-02T04:28:06+06:00
488,USR046,+8801976762475,Saif Jahan,FDI0000489,2026-05-10T02:15:41+06:00,Foodi Demo Kitchen 05,Pizza,Mohammadpur,23.777256,90.36215,1241,cash,delivered,2026-05-10T03:20:41+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
489,USR046,+8801976762475,Saif Jahan,FDI0000490,2026-03-01T22:25:36+06:00,Foodi Demo Kitchen 07,Thai,Farmgate,23.750771,90.385293,327,card,refunded,2026-03-02T01:09:36+06:00,True,Foodi,FDI-RDR-005,Nayeem Sheikh,8801743750117,delivery_rider,Bike,Dhaka-Metro-LA-11-2234,2025-12-12,4.45,active,Farmgate,28,19,703,2026-02-14T20:09:21+06:00,2026-07-11T22:41:13+06:00
490,USR046,+8801976762475,Saif Jahan,FDI0000491,2026-06-17T13:21:17+06:00,Foodi Demo Kitchen 06,Burgers,Farmgate,23.761131,90.382194,1033,card,refunded,2026-06-17T13:47:17+06:00,True,Foodi,FDI-RDR-023,Shahadat Hasan,8801754954467,delivery_rider,Bike,Dhaka-Metro-LA-51-6371,2025-12-07,4.56,active,Farmgate,36,23,1181,2026-02-18T00:50:59+06:00,2026-08-06T11:04:59+06:00
491,USR046,+8801976762475,Saif Jahan,FDI0000492,2026-03-30T15:37:32+06:00,Foodi Demo Kitchen 08,Kebab,Mohammadpur,23.763044,90.352131,1235,card,refunded,2026-03-30T18:48:32+06:00,True,Foodi,FDI-RDR-010,Shuvo Kabir,8801941100059,delivery_rider,Bike,Dhaka-Metro-LA-31-8053,2024-10-07,4.30,active,Mohammadpur,59,37,808,2026-02-11T13:16:22+06:00,2026-08-10T20:09:48+06:00
492,USR046,+8801976762475,Saif Jahan,FDI0000493,2026-03-10T20:26:31+06:00,Foodi Demo Kitchen 04,Cafe,Khilgaon,23.7491,90.436397,529,mobile_wallet,delivered,2026-03-10T22:29:31+06:00,True,Foodi,FDI-RDR-007,Shakil Sarker,8801645088972,delivery_rider,Bike,Dhaka-Metro-LA-51-7903,2024-11-22,4.89,active,Khilgaon,63,46,238,2026-02-12T07:27:28+06:00,2026-08-08T00:12:25+06:00
493,USR046,+8801976762475,Saif Jahan,FDI0000494,2026-02-13T20:36:27+06:00,Foodi Demo Kitchen 03,Biryani,Mohakhali,23.77428,90.402436,1412,mobile_wallet,delivered,2026-02-13T23:39:27+06:00,True,Foodi,FDI-RDR-009,Mahmud Ali,8801453596488,delivery_rider,Bike,Dhaka-Metro-LA-50-1637,2024-06-25,4.64,active,Mohakhali,67,33,309,2026-02-10T09:51:53+06:00,2026-08-10T22:36:11+06:00
494,USR046,+8801976762475,Saif Jahan,FDI0000495,2026-04-02T12:27:09+06:00,Foodi Demo Kitchen 02,Fast Food,Rampura,23.769955,90.427407,1672,cash,delivered,2026-04-02T13:49:09+06:00,True,Foodi,FDI-RDR-014,Sabbir Ahmed,8801739856270,delivery_rider,Bike,Dhaka-Metro-LA-13-2488,2024-03-05,4.91,active,Rampura,71,47,1187,2026-02-10T02:57:10+06:00,2026-08-07T14:03:06+06:00
495,USR047,+8801884969838,Tasnim Hossain,FDI0000496,2026-08-05T05:30:47+06:00,Foodi Demo Kitchen 02,Fast Food,Tejgaon,23.762822,90.397321,1298,mobile_wallet,delivered,2026-08-05T06:41:47+06:00,True,Foodi,FDI-RDR-016,Noman Mollah,8801385740882,delivery_rider,Bike,Dhaka-Metro-LA-22-3253,2025-12-03,4.49,active,Tejgaon,49,28,819,2026-02-13T23:12:09+06:00,2026-08-05T05:30:47+06:00
496,USR047,+8801884969838,Tasnim Hossain,FDI0000497,2026-04-17T01:36:50+06:00,Foodi Demo Kitchen 03,Biryani,Mirpur,23.819656,90.373016,1575,mobile_wallet,delivered,2026-04-17T04:51:50+06:00,True,Foodi,FDI-RDR-008,Al Amin Mahmud,8801773840158,delivery_rider,Bike,Dhaka-Metro-LA-16-1506,2024-12-21,4.88,active,Mirpur,55,38,553,2026-02-10T07:25:37+06:00,2026-08-10T06:22:54+06:00
497,USR047,+8801884969838,Tasnim Hossain,FDI0000498,2026-04-09T07:32:21+06:00,Foodi Demo Kitchen 07,Thai,Badda,23.787434,90.418953,1538,mobile_wallet,delivered,2026-04-09T09:54:21+06:00,True,Foodi,FDI-RDR-001,Nahid Ali,8801862610128,delivery_rider,Bike,Dhaka-Metro-LA-30-5508,2024-10-09,4.84,active,Badda,24,15,971,2026-02-13T19:01:33+06:00,2026-07-28T10:35:20+06:00
