user_id,phone,customer_name,trip_id,request_time,vehicle_type,pickup_area,pickup_lat,pickup_lon,dropoff_area,dropoff_lat,dropoff_lon,distance_km,duration_min,fare_bdt,trip_status,source_updated_at,synthetic
USR058,01000000058,Demo User 058,UB0001274,2026-06-23T22:32:45+06:00,UberX,Pallabi,23.823792,90.362855,Dhanmondi,23.74578,90.36949,6.99,38,238,completed,2026-06-23T23:14:45+06:00,True
USR058,01000000058,Demo User 058,UB0001281,2026-06-26T00:37:43+06:00,Moto,Motijheel,23.73615,90.422029,Mohammadpur,23.767556,90.363601,21.23,46,665,completed,2026-06-26T01:42:43+06:00,True
USR058,01000000058,Demo User 058,UB0001278,2026-06-26T02:23:51+06:00,Premier,Motijheel,23.729993,90.424561,Old Dhaka,23.702993,90.415324,15.03,11,425,completed,2026-06-26T02:48:51+06:00,True
USR058,01000000058,Demo User 058,UB0001259,2026-07-11T00:20:44+06:00,Moto,Pallabi,23.824187,90.363515,Banani,23.796412,90.400117,16.88,47,566,completed,2026-07-11T01:21:44+06:00,True
USR058,01000000058,Demo User 058,UB0001265,2026-07-11T07:51:36+06:00,Moto,Mohammadpur,23.758949,90.354086,Farmgate,23.762284,90.382646,14.54,16,434,completed,2026-07-11T08:22:36+06:00,True
USR058,01000000058,Demo User 058,UB0001270,2026-07-20T23:07:20+06:00,Moto,Mohakhali,23.783389,90.392074,Pallabi,23.831834,90.362077,4.16,17,140,completed,2026-07-20T23:25:20+06:00,True
USR058,01000000058,Demo User 058,UB0001264,2026-07-25T17:20:37+06:00,UberX,Rampura,23.762054,90.417566,Old Dhaka,23.707557,90.415187,3.7,8,166,completed,2026-07-25T17:45:37+06:00,True
USR059,01000000059,Demo User 059,UB0001286,2026-02-17T14:07:41+06:00,UberX,Uttara,23.881032,90.376631,Bashundhara,23.816083,90.424294,6.24,27,256,completed,2026-02-17T14:50:41+06:00,True
USR059,01000000059,Demo User 059,UB0001290,2026-02-22T03:36:40+06:00,Moto,Old Dhaka,23.718249,90.404433,Tejgaon,23.765196,90.387727,17.87,20,535,completed,2026-02-22T04:12:40+06:00,True
USR059,01000000059,Demo User 059,UB0001287,2026-03-25T21:59:41+06:00,UberX,Motijheel,23.738493,90.424588,Old Dhaka,23.704408,90.406607,1.7,63,86,completed,2026-03-25T23:04:41+06:00,True
USR059,01000000059,Demo User 059,UB0001306,2026-03-26T01:04:36+06:00,Premier,Khilgaon,23.753446,90.424543,Mirpur,23.818814,90.358985,3.43,10,142,completed,2026-03-26T01:16:36+06:00,True
USR059,01000000059,Demo User 059,UB0001295,2026-03-30T01:12:51+06:00,UberX,Dhanmondi,23.740346,90.370401,Tejgaon,23.759589,90.387637,18.05,24,465,completed,2026-03-30T01:42:51+06:00,True
USR059,01000000059,Demo User 059,UB0001297,2026-03-31T16:42:48+06:00,Premier,Motijheel,23.737211,90.419865,Mirpur,23.81759,90.365868,6.63,45,191,cancelled_by_driver,2026-03-31T17:41:48+06:00,True
USR059,01000000059,Demo User 059,UB0001284,2026-04-02T03:52:27+06:00,Moto,Tejgaon,23.770926,90.392995,Rampura,23.766877,90.427301,6.88,14,229,completed,2026-04-02T04:16:27+06:00,True
USR059,01000000059,Demo User 059,UB0001291,2026-04-14T06:54:49+06:00,Moto,Gulshan,23.790152,90.40682,Mohammadpur,23.761745,90.35251,21.6,75,761,cancelled_by_driver,2026-04-14T08:26:49+06:00,True
USR059,01000000059,Demo User 059,UB0001302,2026-04-15T10:52:55+06:00,Moto,Khilgaon,23.74259,90.42941,Rampura,23.756124,90.428135,3.67,20,131,completed,2026-04-15T11:15:55+06:00,True
USR059,01000000059,Demo User 059,UB0001305,2026-04-20T03:20:07+06:00,UberX,Pallabi,23.831718,90.361132,Mohakhali,23.780333,90.392953,4.82,54,148,completed,2026-04-20T04:20:07+06:00,True
USR059,01000000059,Demo User 059,UB0001289,2026-04-24T20:27:54+06:00,UberX,Shyamoli,23.774317,90.372949,Wari,23.726802,90.423393,21.85,14,601,completed,2026-04-24T20:42:54+06:00,True
USR059,01000000059,Demo User 059,UB0001300,2026-05-04T14:05:06+06:00,Moto,Old Dhaka,23.711803,90.405861,Bashundhara,23.823097,90.4272,4.62,54,159,completed,2026-05-04T15:06:06+06:00,True
USR059,01000000059,Demo User 059,UB0001285,2026-05-08T17:13:37+06:00,Premier,Badda,23.783313,90.425009,Mohakhali,23.781402,90.390936,10.77,30,312,completed,2026-05-08T17:44:37+06:00,True
USR059,01000000059,Demo User 059,UB0001294,2026-05-11T13:18:21+06:00,Moto,Gulshan,23.789919,90.401513,Badda,23.776117,90.433293,7.51,17,295,completed,2026-05-11T13:35:21+06:00,True
USR059,01000000059,Demo User 059,UB0001298,2026-05-21T15:53:04+06:00,UberX,Khilgaon,23.75201,90.430601,Uttara,23.872536,90.372827,21.86,73,677,completed,2026-05-21T17:16:04+06:00,True
USR059,01000000059,Demo User 059,UB0001292,2026-05-27T08:11:06+06:00,UberX,Pallabi,23.822164,90.356563,Mirpur,23.824572,90.36166,3.62,54,173,completed,2026-05-27T09:25:06+06:00,True
USR059,01000000059,Demo User 059,UB0001304,2026-06-06T02:19:41+06:00,Premier,Bashundhara,23.812389,90.420639,Khilgaon,23.754105,90.428862,4.81,21,170,cancelled_by_rider,2026-06-06T02:44:41+06:00,True
USR059,01000000059,Demo User 059,UB0001296,2026-06-20T22:50:34+06:00,Premier,Uttara,23.879548,90.379626,Gulshan,23.785471,90.403769,16.37,29,431,completed,2026-06-20T23:33:34+06:00,True
USR059,01000000059,Demo User 059,UB0001288,2026-06-26T13:01:26+06:00,Premier,Banani,23.794596,90.41097,Dhanmondi,23.753647,90.36992,20.94,29,467,completed,2026-06-26T13:45:26+06:00,True
USR059,01000000059,Demo User 059,UB0001293,2026-06-28T03:07:15+06:00,UberX,Dhanmondi,23.743783,90.381263,Mohakhali,23.774507,90.399931,12.35,55,390,completed,2026-06-28T04:19:15+06:00,True
USR059,01000000059,Demo User 059,UB0001299,2026-07-12T23:00:10+06:00,Premier,Mohakhali,23.775563,90.39708,Badda,23.778698,90.428099,7.33,39,256,completed,2026-07-12T23:44:10+06:00,True
USR059,01000000059,Demo User 059,UB0001301,2026-07-30T16:10:29+06:00,Premier,Gulshan,23.787992,90.412463,Dhanmondi,23.740247,90.373413,21.29,11,597,completed,2026-07-30T16:29:29+06:00,True
USR059,01000000059,Demo User 059,UB0001303,2026-07-30T20:40:03+06:00,Premier,Motijheel,23.737801,90.42196,Mohakhali,23.787976,90.403111,16.72,37,428,completed,2026-07-30T21:24:03+06:00,True
USR060,01000000060,Demo User 060,UB0001309,2026-03-03T02:35:24+06:00,UberX,Wari,23.71605,90.413783,Mohakhali,23.777383,90.392806,10.68,25,283,completed,2026-03-03T03:03:24+06:00,True
USR060,01000000060,Demo User 060,UB0001312,2026-03-16T08:53:54+06:00,Premier,Khilgaon,23.746428,90.425206,Gulshan,23.790844,90.404101,14.23,60,492,cancelled_by_rider,2026-03-16T09:56:54+06:00,True
USR060,01000000060,Demo User 060,UB0001317,2026-03-27T10:46:38+06:00,Premier,Khilgaon,23.755632,90.421431,Mohammadpur,23.761962,90.355532,19.66,45,687,completed,2026-03-27T11:42:38+06:00,True
USR060,01000000060,Demo User 060,UB0001307,2026-03-29T03:20:05+06:00,Premier,Farmgate,23.75926,90.384921,Rampura,23.753896,90.428712,20.0,72,462,completed,2026-03-29T04:35:05+06:00,True
USR060,01000000060,Demo User 060,UB0001313,2026-03-29T05:48:36+06:00,Moto,Wari,23.720514,90.41546,Uttara,23.883529,90.383578,2.35,62,99,completed,2026-03-29T07:03:36+06:00,True
USR060,01000000060,Demo User 060,UB0001310,2026-03-30T14:36:41+06:00,Moto,Farmgate,23.765726,90.393641,Rampura,23.758861,90.419574,11.34,26,374,completed,2026-03-30T15:17:41+06:00,True
USR060,01000000060,Demo User 060,UB0001324,2026-04-15T20:50:50+06:00,UberX,Badda,23.776285,90.427975,Farmgate,23.754164,90.391439,16.5,43,431,completed,2026-04-15T21:53:50+06:00,True
USR060,01000000060,Demo User 060,UB0001316,2026-04-19T10:29:28+06:00,Premier,Uttara,23.881852,90.385826,Rampura,23.766695,90.42206,6.87,61,268,completed,2026-04-19T11:47:28+06:00,True
USR060,01000000060,Demo User 060,UB0001320,2026-05-11T18:12:42+06:00,UberX,Badda,23.785092,90.420464,Mohakhali,23.778306,90.405408,19.62,31,409,cancelled_by_rider,2026-05-11T18:45:42+06:00,True
USR060,01000000060,Demo User 060,UB0001314,2026-05-27T11:23:19+06:00,Premier,Gulshan,23.79771,90.414767,Uttara,23.873836,90.38212,7.51,15,287,ongoing,2026-05-27T11:51:19+06:00,True
USR060,01000000060,Demo User 060,UB0001323,2026-05-30T21:23:42+06:00,Premier,Farmgate,23.758679,90.38507,Uttara,23.880529,90.377818,2.56,60,116,completed,2026-05-30T22:39:42+06:00,True
USR060,01000000060,Demo User 060,UB0001322,2026-06-15T03:59:42+06:00,UberX,Shyamoli,23.78217,90.370478,Wari,23.724352,90.42465,8.06,41,248,completed,2026-06-15T04:52:42+06:00,True
USR060,01000000060,Demo User 060,UB0001311,2026-06-23T01:11:39+06:00,Moto,Tejgaon,23.771503,90.388298,Bashundhara,23.807254,90.430076,14.17,25,486,ongoing,2026-06-23T01:39:39+06:00,True
USR060,01000000060,Demo User 060,UB0001319,2026-06-28T07:40:59+06:00,Premier,Wari,23.713965,90.410209,Pallabi,23.83281,90.360263,13.75,32,316,completed,2026-06-28T08:17:59+06:00,True
USR060,01000000060,Demo User 060,UB0001321,2026-07-11T17:09:31+06:00,Moto,Bashundhara,23.821234,90.425503,Mirpur,23.816448,90.363413,9.76,47,298,completed,2026-07-11T18:04:31+06:00,True
USR060,01000000060,Demo User 060,UB0001315,2026-07-16T05:26:35+06:00,Premier,Mirpur,23.817903,90.371131,Rampura,23.760485,90.416983,18.81,56,556,completed,2026-07-16T06:27:35+06:00,True
USR060,01000000060,Demo User 060,UB0001318,2026-07-29T04:31:53+06:00,Moto,Banani,23.796259,90.405585,Mohammadpur,23.763195,90.351221,8.34,68,221,completed,2026-07-29T05:58:53+06:00,True
USR060,01000000060,Demo User 060,UB0001308,2026-08-06T01:20:28+06:00,UberX,Bashundhara,23.819661,90.42334,Gulshan,23.79625,90.401508,5.02,47,171,completed,2026-08-06T02:19:28+06:00,True
USR061,01000000061,Demo User 061,UB0001338,2026-02-24T13:01:10+06:00,Premier,Rampura,23.754649,90.42014,Motijheel,23.733721,90.420702,17.95,44,634,completed,2026-02-24T14:03:10+06:00,True
USR061,01000000061,Demo User 061,UB0001331,2026-02-26T17:01:31+06:00,UberX,Motijheel,23.731447,90.424097,Gulshan,23.797687,90.409153,13.41,34,311,completed,2026-02-26T17:55:31+06:00,True
USR061,01000000061,Demo User 061,UB0001334,2026-03-09T12:47:11+06:00,UberX,Gulshan,23.789039,90.403921,Dhanmondi,23.748256,90.383896,22.38,25,628,completed,2026-03-09T13:14:11+06:00,True
USR061,01000000061,Demo User 061,UB0001325,2026-03-11T18:06:32+06:00,UberX,Banani,23.79113,90.411367,Old Dhaka,23.713629,90.413582,20.08,60,677,completed,2026-03-11T19:15:32+06:00,True
USR061,01000000061,Demo User 061,UB0001328,2026-03-19T17:02:55+06:00,UberX,Banani,23.785927,90.404415,Uttara,23.875115,90.376375,3.25,49,162,completed,2026-03-19T17:54:55+06:00,True
USR061,01000000061,Demo User 061,UB0001333,2026-03-31T20:47:13+06:00,Premier,Old Dhaka,23.706589,90.410948,Banani,23.80107,90.414394,1.22,27,80,completed,2026-03-31T21:25:13+06:00,True
USR061,01000000061,Demo User 061,UB0001327,2026-05-13T13:14:35+06:00,Premier,Badda,23.779612,90.419974,Mohammadpur,23.772309,90.358256,9.39,72,302,completed,2026-05-13T14:31:35+06:00,True
USR061,01000000061,Demo User 061,UB0001329,2026-05-23T21:07:18+06:00,UberX,Mirpur,23.826197,90.366214,Pallabi,23.824145,90.367641,7.46,36,264,completed,2026-05-23T22:01:18+06:00,True
USR061,01000000061,Demo User 061,UB0001336,2026-05-28T07:59:07+06:00,Moto,Shyamoli,23.773661,90.367947,Mirpur,23.821868,90.364273,9.46,19,353,completed,2026-05-28T08:38:07+06:00,True
USR061,01000000061,Demo User 061,UB0001337,2026-05-29T05:45:28+06:00,UberX,Badda,23.776901,90.428606,Dhanmondi,23.754229,90.372145,10.72,15,311,completed,2026-05-29T06:16:28+06:00,True
USR061,01000000061,Demo User 061,UB0001332,2026-06-04T08:37:07+06:00,Moto,Rampura,23.757768,90.413641,Shyamoli,23.774933,90.36251,20.72,27,459,completed,2026-06-04T09:23:07+06:00,True
USR061,01000000061,Demo User 061,UB0001335,2026-06-25T14:21:39+06:00,UberX,Rampura,23.759166,90.421252,Gulshan,23.785752,90.408575,4.91,20,209,completed,2026-06-25T14:56:39+06:00,True
USR061,01000000061,Demo User 061,UB0001330,2026-07-08T09:08:48+06:00,UberX,Bashundhara,23.816384,90.426197,Gulshan,23.784679,90.413503,16.15,52,528,completed,2026-07-08T10:19:48+06:00,True
USR061,01000000061,Demo User 061,UB0001326,2026-07-23T21:28:44+06:00,Moto,Mirpur,23.826767,90.360642,Mohammadpur,23.761347,90.363751,20.65,25,682,completed,2026-07-23T22:03:44+06:00,True
USR061,01000000061,Demo User 061,UB0001339,2026-08-06T11:23:26+06:00,Premier,Rampura,23.755245,90.421549,Mirpur,23.824865,90.360262,10.65,59,292,cancelled_by_rider,2026-08-06T12:27:26+06:00,True
USR062,01000000062,Demo User 062,UB0001360,2026-02-25T03:27:56+06:00,Premier,Pallabi,23.822894,90.357197,Bashundhara,23.817854,90.432249,13.8,23,470,completed,2026-02-25T03:59:56+06:00,True
USR062,01000000062,Demo User 062,UB0001358,2026-03-02T06:10:11+06:00,Moto,Wari,23.723423,90.425212,Banani,23.792762,90.401966,4.99,75,204,completed,2026-03-02T07:40:11+06:00,True
USR062,01000000062,Demo User 062,UB0001365,2026-03-05T20:04:24+06:00,Moto,Wari,23.721257,90.417859,Motijheel,23.739632,90.419414,21.28,10,640,completed,2026-03-05T20:34:24+06:00,True
USR062,01000000062,Demo User 062,UB0001352,2026-03-15T12:48:19+06:00,Moto,Gulshan,23.799545,90.409477,Dhanmondi,23.746202,90.369509,19.37,34,635,completed,2026-03-15T13:31:19+06:00,True
USR062,01000000062,Demo User 062,UB0001359,2026-03-24T16:09:35+06:00,Moto,Tejgaon,23.757766,90.400209,Motijheel,23.725745,90.417674,19.49,9,521,completed,2026-03-24T16:21:35+06:00,True
USR062,01000000062,Demo User 062,UB0001355,2026-03-27T16:32:51+06:00,UberX,Tejgaon,23.765609,90.388416,Pallabi,23.826841,90.361497,20.36,49,596,completed,2026-03-27T17:30:51+06:00,True
USR062,01000000062,Demo User 062,UB0001349,2026-03-29T11:41:32+06:00,Premier,Badda,23.774918,90.429418,Old Dhaka,23.711322,90.408814,11.31,23,392,completed,2026-03-29T12:21:32+06:00,True
USR062,01000000062,Demo User 062,UB0001362,2026-04-16T21:16:16+06:00,Moto,Mohakhali,23.788651,90.391927,Motijheel,23.735167,90.412634,9.7,73,238,completed,2026-04-16T22:30:16+06:00,True
USR062,01000000062,Demo User 062,UB0001354,2026-04-20T19:08:24+06:00,UberX,Khilgaon,23.758052,90.419614,Pallabi,23.8253,90.36779,7.33,62,191,completed,2026-04-20T20:20:24+06:00,True
USR062,01000000062,Demo User 062,UB0001366,2026-04-30T18:05:58+06:00,Moto,Gulshan,23.792501,90.402658,Farmgate,23.755687,90.396493,19.95,59,531,completed,2026-04-30T19:24:58+06:00,True
USR062,01000000062,Demo User 062,UB0001348,2026-05-02T20:16:38+06:00,Premier,Khilgaon,23.750856,90.423465,Mohakhali,23.782112,90.391222,10.93,30,327,completed,2026-05-02T20:59:38+06:00,True
USR062,01000000062,Demo User 062,UB0001347,2026-05-03T20:18:03+06:00,UberX,Mirpur,23.824944,90.37166,Bashundhara,23.819789,90.430288,5.65,24,218,completed,2026-05-03T20:57:03+06:00,True
USR062,01000000062,Demo User 062,UB0001345,2026-05-11T01:13:58+06:00,UberX,Badda,23.78807,90.429921,Tejgaon,23.762913,90.394628,9.67,25,233,completed,2026-05-11T01:40:58+06:00,True
USR062,01000000062,Demo User 062,UB0001341,2026-05-21T19:20:37+06:00,Premier,Gulshan,23.788339,90.413539,Tejgaon,23.765918,90.392042,4.0,47,183,cancelled_by_driver,2026-05-21T20:14:37+06:00,True
USR062,01000000062,Demo User 062,UB0001350,2026-05-24T16:03:13+06:00,UberX,Pallabi,23.822583,90.371091,Shyamoli,23.778092,90.363818,6.96,68,210,completed,2026-05-24T17:21:13+06:00,True
USR062,01000000062,Demo User 062,UB0001353,2026-06-01T04:19:07+06:00,Moto,Shyamoli,23.778483,90.361328,Khilgaon,23.74646,90.43138,15.28,22,504,completed,2026-06-01T04:58:07+06:00,True
USR062,01000000062,Demo User 062,UB0001346,2026-06-02T13:33:18+06:00,Premier,Dhanmondi,23.739027,90.368916,Wari,23.72385,90.420181,12.95,49,413,completed,2026-06-02T14:27:18+06:00,True
USR062,01000000062,Demo User 062,UB0001368,2026-06-05T09:33:57+06:00,Moto,Mirpur,23.814637,90.361469,Mohammadpur,23.763976,90.356054,8.13,70,250,completed,2026-06-05T11:01:57+06:00,True
USR062,01000000062,Demo User 062,UB0001344,2026-06-16T22:02:48+06:00,Moto,Dhanmondi,23.747492,90.371426,Mirpur,23.818341,90.36165,6.08,67,209,completed,2026-06-16T23:21:48+06:00,True
USR062,01000000062,Demo User 062,UB0001340,2026-06-20T21:24:04+06:00,Premier,Mirpur,23.822957,90.363157,Rampura,23.767385,90.417008,20.97,21,675,completed,2026-06-20T21:57:04+06:00,True
USR062,01000000062,Demo User 062,UB0001357,2026-07-02T19:34:46+06:00,Moto,Mohammadpur,23.770444,90.362483,Gulshan,23.791372,90.399932,11.23,24,398,cancelled_by_rider,2026-07-02T20:14:46+06:00,True
USR062,01000000062,Demo User 062,UB0001351,2026-07-05T21:32:23+06:00,UberX,Farmgate,23.758413,90.382697,Mohammadpur,23.770449,90.357172,6.54,70,206,completed,2026-07-05T22:49:23+06:00,True
USR062,01000000062,Demo User 062,UB0001364,2026-07-11T15:49:32+06:00,Premier,Wari,23.720502,90.410509,Banani,23.799203,90.407834,23.08,16,589,completed,2026-07-11T16:20:32+06:00,True
USR062,01000000062,Demo User 062,UB0001356,2026-07-19T14:36:15+06:00,UberX,Mohakhali,23.772843,90.404012,Old Dhaka,23.710569,90.405881,4.01,75,160,completed,2026-07-19T16:00:15+06:00,True
USR062,01000000062,Demo User 062,UB0001361,2026-07-20T00:59:53+06:00,UberX,Mohammadpur,23.769099,90.362545,Rampura,23.753955,90.420851,17.17,31,519,completed,2026-07-20T01:38:53+06:00,True
USR062,01000000062,Demo User 062,UB0001342,2026-07-26T02:45:15+06:00,Moto,Bashundhara,23.822797,90.420823,Motijheel,23.727791,90.417786,17.88,34,521,completed,2026-07-26T03:22:15+06:00,True
USR062,01000000062,Demo User 062,UB0001363,2026-07-29T08:27:49+06:00,UberX,Pallabi,23.830901,90.370554,Old Dhaka,23.715869,90.403031,13.55,28,513,completed,2026-07-29T09:15:49+06:00,True
USR062,01000000062,Demo User 062,UB0001343,2026-08-04T05:36:50+06:00,Premier,Old Dhaka,23.717412,90.40237,Shyamoli,23.770808,90.36126,23.98,26,537,completed,2026-08-04T06:10:50+06:00,True
USR062,01000000062,Demo User 062,UB0001367,2026-08-08T11:34:57+06:00,UberX,Badda,23.774794,90.422166,Dhanmondi,23.752796,90.378234,1.31,47,92,completed,2026-08-08T12:22:57+06:00,True
USR063,01000000063,Demo User 063,UB0001370,2026-02-18T07:11:10+06:00,Premier,Tejgaon,23.764069,90.400633,Khilgaon,23.75657,90.422597,14.41,47,494,completed,2026-02-18T08:05:10+06:00,True
USR063,01000000063,Demo User 063,UB0001376,2026-03-01T14:29:37+06:00,Moto,Uttara,23.882708,90.37252,Banani,23.79347,90.405197,2.62,21,134,completed,2026-03-01T14:56:37+06:00,True
USR063,01000000063,Demo User 063,UB0001381,2026-03-11T11:21:39+06:00,Premier,Tejgaon,23.771139,90.391116,Motijheel,23.727753,90.424428,20.16,41,493,completed,2026-03-11T12:16:39+06:00,True
USR063,01000000063,Demo User 063,UB0001371,2026-03-21T05:43:40+06:00,Moto,Bashundhara,23.813939,90.420256,Gulshan,23.799556,90.409178,3.22,59,125,completed,2026-03-21T06:45:40+06:00,True
USR063,01000000063,Demo User 063,UB0001375,2026-03-31T23:00:58+06:00,Premier,Tejgaon,23.770835,90.390472,Gulshan,23.799555,90.411851,10.99,33,331,completed,2026-03-31T23:40:58+06:00,True
USR063,01000000063,Demo User 063,UB0001372,2026-04-06T17:29:10+06:00,UberX,Mohammadpur,23.763806,90.357285,Dhanmondi,23.740681,90.368471,3.07,18,111,completed,2026-04-06T17:52:10+06:00,True
USR063,01000000063,Demo User 063,UB0001378,2026-05-10T07:58:18+06:00,UberX,Farmgate,23.76437,90.38333,Banani,23.785705,90.404725,10.42,26,355,completed,2026-05-10T08:31:18+06:00,True
USR063,01000000063,Demo User 063,UB0001383,2026-05-31T19:25:08+06:00,UberX,Badda,23.785213,90.422919,Uttara,23.876339,90.38375,19.94,13,625,completed,2026-05-31T19:51:08+06:00,True
USR063,01000000063,Demo User 063,UB0001374,2026-06-10T23:14:31+06:00,Moto,Tejgaon,23.758529,90.387465,Rampura,23.76305,90.420085,9.21,61,357,completed,2026-06-11T00:24:31+06:00,True
USR063,01000000063,Demo User 063,UB0001384,2026-06-14T17:41:26+06:00,Premier,Dhanmondi,23.741611,90.378652,Gulshan,23.7976,90.414297,21.22,75,714,cancelled_by_driver,2026-06-14T19:09:26+06:00,True
USR063,01000000063,Demo User 063,UB0001379,2026-06-27T18:13:16+06:00,Premier,Mohammadpur,23.768897,90.355626,Rampura,23.763344,90.42717,21.14,36,767,completed,2026-06-27T19:00:16+06:00,True
USR063,01000000063,Demo User 063,UB0001377,2026-06-30T03:25:41+06:00,Moto,Shyamoli,23.776264,90.361441,Gulshan,23.794692,90.402167,13.32,67,374,completed,2026-06-30T04:34:41+06:00,True
USR063,01000000063,Demo User 063,UB0001373,2026-07-04T16:02:33+06:00,Moto,Khilgaon,23.745768,90.419967,Old Dhaka,23.714943,90.403373,2.2,30,124,completed,2026-07-04T16:48:33+06:00,True
USR063,01000000063,Demo User 063,UB0001385,2026-07-11T03:08:02+06:00,UberX,Farmgate,23.756641,90.395337,Mohammadpur,23.768817,90.353856,20.16,19,549,completed,2026-07-11T03:32:02+06:00,True
USR063,01000000063,Demo User 063,UB0001380,2026-07-14T16:18:22+06:00,Moto,Banani,23.790281,90.407745,Old Dhaka,23.709149,90.409903,5.06,66,186,completed,2026-07-14T17:31:22+06:00,True
USR063,01000000063,Demo User 063,UB0001382,2026-07-24T01:07:50+06:00,Premier,Mohammadpur,23.766111,90.359306,Dhanmondi,23.753013,90.382384,6.38,48,192,completed,2026-07-24T02:14:50+06:00,True
USR063,01000000063,Demo User 063,UB0001369,2026-08-05T11:32:52+06:00,UberX,Tejgaon,23.756332,90.389063,Bashundhara,23.821327,90.418791,18.83,57,672,completed,2026-08-05T12:47:52+06:00,True
USR064,01000000064,Demo User 064,UB0001391,2026-02-19T12:47:07+06:00,Moto,Uttara,23.872403,90.375874,Khilgaon,23.755642,90.429775,4.56,10,156,completed,2026-02-19T12:57:07+06:00,True
USR064,01000000064,Demo User 064,UB0001392,2026-02-20T09:04:58+06:00,Premier,Old Dhaka,23.70603,90.411734,Farmgate,23.75819,90.385336,18.01,48,508,cancelled_by_driver,2026-02-20T09:56:58+06:00,True
USR064,01000000064,Demo User 064,UB0001393,2026-03-01T04:05:42+06:00,UberX,Farmgate,23.757583,90.381782,Rampura,23.759267,90.412962,4.4,62,156,completed,2026-03-01T05:27:42+06:00,True
USR064,01000000064,Demo User 064,UB0001401,2026-03-03T06:10:09+06:00,UberX,Gulshan,23.785967,90.403219,Shyamoli,23.773528,90.364402,12.47,39,332,completed,2026-03-03T07:02:09+06:00,True
USR064,01000000064,Demo User 064,UB0001398,2026-03-20T16:26:19+06:00,UberX,Dhanmondi,23.741597,90.372989,Banani,23.793245,90.402215,21.15,30,606,completed,2026-03-20T17:01:19+06:00,True
USR064,01000000064,Demo User 064,UB0001386,2026-03-22T17:40:11+06:00,Moto,Tejgaon,23.769644,90.386477,Uttara,23.873849,90.381999,17.69,11,604,completed,2026-03-22T18:03:11+06:00,True
USR064,01000000064,Demo User 064,UB0001395,2026-04-06T09:48:55+06:00,Premier,Mohammadpur,23.758358,90.35764,Tejgaon,23.756855,90.399708,10.91,53,341,completed,2026-04-06T10:56:55+06:00,True
USR064,01000000064,Demo User 064,UB0001396,2026-04-09T06:29:05+06:00,UberX,Old Dhaka,23.713144,90.4047,Bashundhara,23.814281,90.419953,22.25,40,618,completed,2026-04-09T07:18:05+06:00,True
USR064,01000000064,Demo User 064,UB0001403,2026-04-22T15:09:46+06:00,Premier,Shyamoli,23.773249,90.363787,Wari,23.724325,90.421566,19.1,9,407,completed,2026-04-22T15:33:46+06:00,True
USR064,01000000064,Demo User 064,UB0001400,2026-05-10T03:17:02+06:00,Moto,Mohakhali,23.773566,90.399324,Tejgaon,23.770456,90.390903,20.98,59,479,completed,2026-05-10T04:29:02+06:00,True
USR064,01000000064,Demo User 064,UB0001388,2026-05-23T00:22:46+06:00,UberX,Dhanmondi,23.749729,90.379796,Farmgate,23.762204,90.385406,18.42,17,469,cancelled_by_rider,2026-05-23T00:43:46+06:00,True
USR064,01000000064,Demo User 064,UB0001387,2026-05-24T01:51:39+06:00,UberX,Mirpur,23.825892,90.36158,Khilgaon,23.753602,90.417356,12.92,73,347,completed,2026-05-24T03:17:39+06:00,True
USR064,01000000064,Demo User 064,UB0001402,2026-05-24T02:27:18+06:00,UberX,Mirpur,23.825461,90.368657,Dhanmondi,23.738735,90.37126,19.42,45,555,completed,2026-05-24T03:15:18+06:00,True
USR064,01000000064,Demo User 064,UB0001394,2026-06-23T00:47:30+06:00,Moto,Uttara,23.870354,90.381162,Badda,23.78069,90.430644,1.89,58,90,completed,2026-06-23T02:02:30+06:00,True
USR064,01000000064,Demo User 064,UB0001390,2026-07-02T10:25:35+06:00,Premier,Bashundhara,23.815892,90.427976,Mohakhali,23.779774,90.395808,9.58,21,258,completed,2026-07-02T10:55:35+06:00,True
USR064,01000000064,Demo User 064,UB0001399,2026-07-18T11:51:33+06:00,Moto,Khilgaon,23.743744,90.419513,Shyamoli,23.772328,90.367039,23.19,35,510,completed,2026-07-18T12:30:33+06:00,True
USR064,01000000064,Demo User 064,UB0001389,2026-07-23T08:28:53+06:00,Moto,Uttara,23.873074,90.381139,Mirpur,23.820024,90.362023,10.36,28,332,completed,2026-07-23T09:01:53+06:00,True
USR064,01000000064,Demo User 064,UB0001397,2026-08-09T10:12:07+06:00,Premier,Mirpur,23.826746,90.371632,Banani,23.787281,90.400333,4.02,71,171,completed,2026-08-09T11:30:07+06:00,True
USR065,01000000065,Demo User 065,UB0001419,2026-02-24T15:09:18+06:00,UberX,Wari,23.720233,90.410207,Gulshan,23.794115,90.410333,14.15,35,444,completed,2026-02-24T16:03:18+06:00,True
USR065,01000000065,Demo User 065,UB0001417,2026-02-26T21:47:14+06:00,Premier,Dhanmondi,23.740702,90.382378,Uttara,23.872281,90.386656,9.31,9,299,completed,2026-02-26T22:05:14+06:00,True
USR065,01000000065,Demo User 065,UB0001404,2026-03-08T21:29:10+06:00,Moto,Mirpur,23.819807,90.372251,Wari,23.719955,90.425605,14.94,12,422,completed,2026-03-08T21:53:10+06:00,True
USR065,01000000065,Demo User 065,UB0001405,2026-03-15T21:07:18+06:00,Moto,Wari,23.711869,90.419827,Mirpur,23.829745,90.366591,8.4,41,324,completed,2026-03-15T22:02:18+06:00,True
