user_id,phone,customer_name,order_id,order_time,seller_name,product_category,item_count,delivery_area,delivery_lat,delivery_lon,order_amount_bdt,payment_method,order_status,source_updated_at,synthetic
USR033,01000000033,Demo User 033,DZ0000272,2026-07-07T20:54:19+06:00,Demo Seller 01,Groceries,4,Gulshan,23.790074,90.404059,2573,mobile_wallet,delivered,2026-07-12T18:54:19+06:00,True
USR033,01000000033,Demo User 033,DZ0000266,2026-07-15T13:01:26+06:00,Demo Seller 02,Fashion,3,Wari,23.714494,90.41053,8226,mobile_wallet,delivered,2026-07-22T10:01:26+06:00,True
USR034,01000000034,Demo User 034,DZ0000274,2026-03-02T05:29:58+06:00,Demo Seller 10,Home & Living,2,Badda,23.779948,90.421382,5167,card,delivered,2026-03-10T00:29:58+06:00,True
USR034,01000000034,Demo User 034,DZ0000276,2026-03-11T10:47:15+06:00,Demo Seller 11,Fashion,3,Old Dhaka,23.7139,90.404523,18047,card,delivered,2026-03-16T12:47:15+06:00,True
USR034,01000000034,Demo User 034,DZ0000279,2026-03-20T15:10:01+06:00,Demo Seller 07,Groceries,2,Mirpur,23.819855,90.36467,17903,cash,delivered,2026-03-23T21:10:01+06:00,True
USR034,01000000034,Demo User 034,DZ0000277,2026-04-04T16:43:41+06:00,Demo Seller 07,Home & Living,3,Badda,23.779477,90.425367,17368,cash,delivered,2026-04-08T15:43:41+06:00,True
USR034,01000000034,Demo User 034,DZ0000278,2026-04-07T15:58:47+06:00,Demo Seller 13,Groceries,2,Gulshan,23.798202,90.401142,2894,cash,cancelled,2026-04-15T00:58:47+06:00,True
USR034,01000000034,Demo User 034,DZ0000275,2026-05-21T22:07:36+06:00,Demo Seller 03,Beauty,3,Uttara,23.869339,90.378403,11291,card,delivered,2026-05-23T06:07:36+06:00,True
USR035,01000000035,Demo User 035,DZ0000286,2026-02-18T11:18:55+06:00,Demo Seller 05,Sports,4,Mirpur,23.82405,90.367518,7228,mobile_wallet,delivered,2026-02-22T16:18:55+06:00,True
USR035,01000000035,Demo User 035,DZ0000285,2026-02-21T02:48:56+06:00,Demo Seller 07,Books,1,Mohammadpur,23.760469,90.357627,7263,card,delivered,2026-02-26T02:48:56+06:00,True
USR035,01000000035,Demo User 035,DZ0000284,2026-06-09T13:00:47+06:00,Demo Seller 06,Groceries,3,Motijheel,23.736076,90.41383,3467,mobile_wallet,delivered,2026-06-10T06:00:47+06:00,True
USR035,01000000035,Demo User 035,DZ0000283,2026-06-28T14:48:46+06:00,Demo Seller 05,Groceries,3,Pallabi,23.821309,90.364852,6503,card,delivered,2026-07-03T18:48:46+06:00,True
USR035,01000000035,Demo User 035,DZ0000288,2026-07-03T11:31:41+06:00,Demo Seller 04,Home & Living,2,Uttara,23.874194,90.379505,14935,card,delivered,2026-07-12T11:31:41+06:00,True
USR035,01000000035,Demo User 035,DZ0000282,2026-07-09T02:16:24+06:00,Demo Seller 06,Books,3,Mirpur,23.830252,90.371851,569,cash,shipped,2026-07-12T05:16:24+06:00,True
USR035,01000000035,Demo User 035,DZ0000281,2026-07-09T21:50:37+06:00,Demo Seller 04,Beauty,3,Rampura,23.757304,90.423573,11358,cash,cancelled,2026-07-13T16:50:37+06:00,True
USR035,01000000035,Demo User 035,DZ0000280,2026-07-20T04:16:40+06:00,Demo Seller 05,Books,4,Motijheel,23.729174,90.409555,9998,card,shipped,2026-07-27T08:16:40+06:00,True
USR035,01000000035,Demo User 035,DZ0000287,2026-08-04T03:22:27+06:00,Demo Seller 14,Groceries,1,Bashundhara,23.810944,90.431429,11417,card,delivered,2026-08-08T17:22:27+06:00,True
USR036,01000000036,Demo User 036,DZ0000293,2026-03-17T13:48:48+06:00,Demo Seller 10,Books,2,Old Dhaka,23.712099,90.400303,20988,card,delivered,2026-03-20T18:48:48+06:00,True
USR036,01000000036,Demo User 036,DZ0000292,2026-04-28T15:32:18+06:00,Demo Seller 15,Groceries,4,Mohammadpur,23.768732,90.366322,13862,mobile_wallet,delivered,2026-05-04T19:32:18+06:00,True
USR036,01000000036,Demo User 036,DZ0000290,2026-05-18T22:28:05+06:00,Demo Seller 03,Electronics,4,Tejgaon,23.769414,90.400693,14916,cash,cancelled,2026-05-27T14:28:05+06:00,True
USR036,01000000036,Demo User 036,DZ0000289,2026-07-02T14:40:26+06:00,Demo Seller 01,Beauty,4,Gulshan,23.795051,90.410752,2405,mobile_wallet,delivered,2026-07-02T21:40:26+06:00,True
USR036,01000000036,Demo User 036,DZ0000291,2026-07-31T20:17:25+06:00,Demo Seller 02,Beauty,3,Shyamoli,23.77304,90.368739,17740,mobile_wallet,cancelled,2026-08-05T02:17:25+06:00,True
USR037,01000000037,Demo User 037,DZ0000298,2026-02-10T07:12:12+06:00,Demo Seller 09,Fashion,3,Farmgate,23.759092,90.396259,2893,mobile_wallet,delivered,2026-02-10T16:12:12+06:00,True
USR037,01000000037,Demo User 037,DZ0000295,2026-02-21T08:44:42+06:00,Demo Seller 12,Beauty,2,Mohammadpur,23.77036,90.361979,4402,mobile_wallet,returned,2026-02-25T04:44:42+06:00,True
USR037,01000000037,Demo User 037,DZ0000303,2026-03-24T07:56:12+06:00,Demo Seller 04,Electronics,2,Tejgaon,23.763439,90.391762,6604,cash,delivered,2026-03-31T19:56:12+06:00,True
USR037,01000000037,Demo User 037,DZ0000301,2026-04-09T13:06:05+06:00,Demo Seller 12,Groceries,1,Dhanmondi,23.740667,90.376715,18895,card,delivered,2026-04-18T07:06:05+06:00,True
USR037,01000000037,Demo User 037,DZ0000296,2026-04-15T13:03:41+06:00,Demo Seller 07,Fashion,2,Badda,23.786015,90.422498,17004,cash,delivered,2026-04-22T20:03:41+06:00,True
USR037,01000000037,Demo User 037,DZ0000294,2026-04-26T02:39:39+06:00,Demo Seller 13,Sports,4,Banani,23.787143,90.405896,14736,mobile_wallet,returned,2026-04-30T15:39:39+06:00,True
USR037,01000000037,Demo User 037,DZ0000297,2026-05-16T18:53:21+06:00,Demo Seller 02,Beauty,1,Motijheel,23.729249,90.422703,7661,card,processing,2026-05-18T07:53:21+06:00,True
USR037,01000000037,Demo User 037,DZ0000302,2026-06-03T21:46:13+06:00,Demo Seller 02,Accessories,2,Mohakhali,23.785124,90.405668,367,mobile_wallet,delivered,2026-06-07T14:46:13+06:00,True
USR037,01000000037,Demo User 037,DZ0000300,2026-06-20T20:34:38+06:00,Demo Seller 08,Electronics,2,Gulshan,23.787525,90.415587,12081,cash,delivered,2026-06-25T16:34:38+06:00,True
USR037,01000000037,Demo User 037,DZ0000299,2026-07-04T08:19:38+06:00,Demo Seller 06,Groceries,1,Old Dhaka,23.705191,90.408399,3225,mobile_wallet,delivered,2026-07-12T01:19:38+06:00,True
USR038,01000000038,Demo User 038,DZ0000304,2026-02-13T19:11:06+06:00,Demo Seller 07,Home & Living,1,Gulshan,23.79044,90.411868,18507,mobile_wallet,delivered,2026-02-14T06:11:06+06:00,True
USR038,01000000038,Demo User 038,DZ0000308,2026-03-12T02:08:35+06:00,Demo Seller 13,Groceries,1,Motijheel,23.732644,90.417876,8429,card,delivered,2026-03-17T04:08:35+06:00,True
USR038,01000000038,Demo User 038,DZ0000305,2026-03-30T23:09:04+06:00,Demo Seller 01,Accessories,1,Mohammadpur,23.761943,90.355778,17902,cash,shipped,2026-04-04T13:09:04+06:00,True
USR038,01000000038,Demo User 038,DZ0000309,2026-04-06T13:52:20+06:00,Demo Seller 09,Electronics,3,Bashundhara,23.820598,90.421167,6409,mobile_wallet,delivered,2026-04-07T17:52:20+06:00,True
USR038,01000000038,Demo User 038,DZ0000306,2026-05-30T05:05:25+06:00,Demo Seller 13,Accessories,4,Banani,23.791753,90.410089,23457,cash,delivered,2026-06-02T05:05:25+06:00,True
USR038,01000000038,Demo User 038,DZ0000307,2026-07-25T03:57:16+06:00,Demo Seller 07,Accessories,1,Bashundhara,23.808167,90.431402,23955,mobile_wallet,delivered,2026-07-30T13:57:16+06:00,True
USR039,01000000039,Demo User 039,DZ0000311,2026-03-05T20:59:47+06:00,Demo Seller 01,Electronics,1,Tejgaon,23.760645,90.395465,9477,cash,delivered,2026-03-09T05:59:47+06:00,True
USR039,01000000039,Demo User 039,DZ0000312,2026-03-26T09:58:06+06:00,Demo Seller 10,Fashion,1,Mohammadpur,23.759983,90.35478,1984,card,cancelled,2026-04-03T23:58:06+06:00,True
USR039,01000000039,Demo User 039,DZ0000315,2026-04-05T07:39:07+06:00,Demo Seller 15,Sports,3,Shyamoli,23.773664,90.36287,14868,card,cancelled,2026-04-05T22:39:07+06:00,True
USR039,01000000039,Demo User 039,DZ0000314,2026-04-09T00:10:54+06:00,Demo Seller 13,Home & Living,3,Wari,23.716367,90.418848,22714,cash,returned,2026-04-11T10:10:54+06:00,True
USR039,01000000039,Demo User 039,DZ0000313,2026-04-18T18:08:29+06:00,Demo Seller 10,Sports,1,Tejgaon,23.762822,90.387723,23188,cash,delivered,2026-04-25T10:08:29+06:00,True
USR039,01000000039,Demo User 039,DZ0000317,2026-05-11T07:40:23+06:00,Demo Seller 06,Books,4,Badda,23.775298,90.419161,899,card,delivered,2026-05-17T01:40:23+06:00,True
USR039,01000000039,Demo User 039,DZ0000310,2026-05-11T11:49:02+06:00,Demo Seller 10,Fashion,2,Shyamoli,23.780798,90.365356,3384,mobile_wallet,returned,2026-05-12T11:49:02+06:00,True
USR039,01000000039,Demo User 039,DZ0000316,2026-05-14T09:42:02+06:00,Demo Seller 12,Groceries,1,Farmgate,23.753023,90.388996,13761,mobile_wallet,delivered,2026-05-19T10:42:02+06:00,True
USR039,01000000039,Demo User 039,DZ0000319,2026-05-29T19:26:56+06:00,Demo Seller 12,Accessories,3,Rampura,23.761559,90.425427,16386,mobile_wallet,delivered,2026-06-07T00:26:56+06:00,True
USR039,01000000039,Demo User 039,DZ0000320,2026-06-22T09:02:18+06:00,Demo Seller 15,Beauty,4,Tejgaon,23.762596,90.388294,17904,mobile_wallet,delivered,2026-06-26T03:02:18+06:00,True
USR039,01000000039,Demo User 039,DZ0000318,2026-07-26T09:53:34+06:00,Demo Seller 05,Sports,3,Farmgate,23.753077,90.394874,14104,card,delivered,2026-07-27T20:53:34+06:00,True
USR040,01000000040,Demo User 040,DZ0000331,2026-03-10T08:21:22+06:00,Demo Seller 06,Books,2,Uttara,23.876638,90.380974,19749,cash,delivered,2026-03-16T03:21:22+06:00,True
USR040,01000000040,Demo User 040,DZ0000332,2026-03-17T15:57:13+06:00,Demo Seller 10,Fashion,4,Rampura,23.766583,90.423923,14226,cash,processing,2026-03-22T07:57:13+06:00,True
USR040,01000000040,Demo User 040,DZ0000325,2026-03-20T12:49:15+06:00,Demo Seller 03,Beauty,4,Mohakhali,23.772979,90.392238,11352,card,delivered,2026-03-26T23:49:15+06:00,True
USR040,01000000040,Demo User 040,DZ0000330,2026-03-30T09:36:47+06:00,Demo Seller 07,Books,4,Motijheel,23.740453,90.420359,2299,card,cancelled,2026-04-08T11:36:47+06:00,True
USR040,01000000040,Demo User 040,DZ0000324,2026-04-10T03:38:30+06:00,Demo Seller 08,Books,4,Tejgaon,23.770187,90.388099,12047,card,cancelled,2026-04-17T14:38:30+06:00,True
USR040,01000000040,Demo User 040,DZ0000327,2026-04-26T07:32:32+06:00,Demo Seller 09,Books,4,Khilgaon,23.75014,90.432196,11555,mobile_wallet,delivered,2026-05-01T03:32:32+06:00,True
USR040,01000000040,Demo User 040,DZ0000329,2026-06-12T23:33:14+06:00,Demo Seller 14,Sports,3,Dhanmondi,23.741322,90.372503,14766,card,delivered,2026-06-18T12:33:14+06:00,True
USR040,01000000040,Demo User 040,DZ0000323,2026-06-27T12:23:45+06:00,Demo Seller 11,Accessories,3,Farmgate,23.753062,90.384406,1561,mobile_wallet,processing,2026-07-01T03:23:45+06:00,True
USR040,01000000040,Demo User 040,DZ0000321,2026-06-29T22:06:02+06:00,Demo Seller 03,Accessories,4,Rampura,23.768177,90.427306,8199,cash,delivered,2026-07-07T13:06:02+06:00,True
USR040,01000000040,Demo User 040,DZ0000322,2026-07-09T02:11:14+06:00,Demo Seller 06,Accessories,4,Uttara,23.875304,90.371912,2383,cash,shipped,2026-07-09T16:11:14+06:00,True
USR040,01000000040,Demo User 040,DZ0000326,2026-07-15T04:31:34+06:00,Demo Seller 02,Accessories,3,Dhanmondi,23.740372,90.375657,3359,mobile_wallet,delivered,2026-07-18T11:31:34+06:00,True
USR040,01000000040,Demo User 040,DZ0000328,2026-08-09T22:24:34+06:00,Demo Seller 15,Home & Living,1,Mohammadpur,23.760023,90.360607,11283,card,delivered,2026-08-09T23:59:59+06:00,True
USR041,01000000041,Demo User 041,DZ0000338,2026-03-02T21:46:42+06:00,Demo Seller 07,Books,1,Khilgaon,23.75045,90.41981,17469,cash,cancelled,2026-03-12T03:46:42+06:00,True
USR041,01000000041,Demo User 041,DZ0000333,2026-03-13T16:53:05+06:00,Demo Seller 11,Groceries,3,Dhanmondi,23.753651,90.372465,19370,card,delivered,2026-03-22T03:53:05+06:00,True
USR041,01000000041,Demo User 041,DZ0000336,2026-03-20T09:02:32+06:00,Demo Seller 09,Fashion,1,Farmgate,23.753939,90.384072,15693,card,returned,2026-03-27T00:02:32+06:00,True
USR041,01000000041,Demo User 041,DZ0000339,2026-04-09T00:16:57+06:00,Demo Seller 06,Fashion,2,Mirpur,23.819021,90.358966,6327,cash,delivered,2026-04-11T04:16:57+06:00,True
USR041,01000000041,Demo User 041,DZ0000340,2026-04-11T12:36:10+06:00,Demo Seller 06,Sports,4,Mohakhali,23.777056,90.403269,1767,card,cancelled,2026-04-20T01:36:10+06:00,True
USR041,01000000041,Demo User 041,DZ0000335,2026-04-12T17:33:46+06:00,Demo Seller 09,Fashion,3,Old Dhaka,23.715747,90.405669,3148,cash,delivered,2026-04-19T00:33:46+06:00,True
USR041,01000000041,Demo User 041,DZ0000334,2026-05-15T02:30:23+06:00,Demo Seller 03,Electronics,2,Bashundhara,23.816063,90.417659,11651,card,delivered,2026-05-24T09:30:23+06:00,True
USR041,01000000041,Demo User 041,DZ0000337,2026-05-16T12:27:44+06:00,Demo Seller 08,Beauty,4,Mohakhali,23.786877,90.399969,24556,mobile_wallet,delivered,2026-05-16T15:27:44+06:00,True
USR041,01000000041,Demo User 041,DZ0000341,2026-07-02T05:46:02+06:00,Demo Seller 07,Fashion,1,Badda,23.783697,90.432196,3008,card,delivered,2026-07-09T05:46:02+06:00,True
USR042,01000000042,Demo User 042,DZ0000343,2026-02-11T16:35:33+06:00,Demo Seller 14,Beauty,4,Badda,23.786569,90.428526,12126,mobile_wallet,delivered,2026-02-12T13:35:33+06:00,True
USR042,01000000042,Demo User 042,DZ0000345,2026-02-27T23:26:33+06:00,Demo Seller 05,Groceries,2,Motijheel,23.729733,90.41221,17401,cash,delivered,2026-03-03T19:26:33+06:00,True
USR042,01000000042,Demo User 042,DZ0000348,2026-03-22T15:48:21+06:00,Demo Seller 14,Groceries,1,Mirpur,23.81677,90.369596,22168,cash,delivered,2026-03-29T22:48:21+06:00,True
USR042,01000000042,Demo User 042,DZ0000342,2026-03-23T13:00:14+06:00,Demo Seller 01,Accessories,3,Wari,23.710956,90.417646,1635,card,delivered,2026-03-28T06:00:14+06:00,True
USR042,01000000042,Demo User 042,DZ0000351,2026-03-25T03:33:17+06:00,Demo Seller 14,Groceries,3,Banani,23.795983,90.413822,23261,cash,delivered,2026-04-01T18:33:17+06:00,True
USR042,01000000042,Demo User 042,DZ0000344,2026-04-15T22:17:44+06:00,Demo Seller 09,Home & Living,3,Dhanmondi,23.745359,90.374149,6852,card,delivered,2026-04-19T17:17:44+06:00,True
USR042,01000000042,Demo User 042,DZ0000349,2026-04-18T05:44:32+06:00,Demo Seller 08,Home & Living,1,Old Dhaka,23.714,90.413904,24808,cash,delivered,2026-04-22T21:44:32+06:00,True
USR042,01000000042,Demo User 042,DZ0000352,2026-04-24T11:23:17+06:00,Demo Seller 08,Groceries,1,Banani,23.788027,90.41196,17872,card,delivered,2026-05-02T23:23:17+06:00,True
USR042,01000000042,Demo User 042,DZ0000353,2026-04-29T21:27:52+06:00,Demo Seller 02,Books,2,Tejgaon,23.767056,90.390428,19552,card,delivered,2026-05-08T06:27:52+06:00,True
USR042,01000000042,Demo User 042,DZ0000346,2026-05-05T18:43:52+06:00,Demo Seller 11,Groceries,1,Dhanmondi,23.751413,90.370135,16052,card,delivered,2026-05-14T11:43:52+06:00,True
USR042,01000000042,Demo User 042,DZ0000350,2026-05-20T22:52:21+06:00,Demo Seller 04,Groceries,2,Rampura,23.765154,90.428137,3714,cash,delivered,2026-05-27T12:52:21+06:00,True
USR042,01000000042,Demo User 042,DZ0000347,2026-08-03T13:46:28+06:00,Demo Seller 02,Books,3,Mohammadpur,23.759991,90.356981,20027,cash,delivered,2026-08-09T23:59:59+06:00,True
USR043,01000000043,Demo User 043,DZ0000360,2026-04-25T16:39:26+06:00,Demo Seller 15,Books,1,Badda,23.786911,90.421093,1992,card,delivered,2026-05-01T06:39:26+06:00,True
USR043,01000000043,Demo User 043,DZ0000359,2026-04-27T00:27:43+06:00,Demo Seller 12,Beauty,4,Gulshan,23.792393,90.405752,5722,mobile_wallet,delivered,2026-04-30T10:27:43+06:00,True
USR043,01000000043,Demo User 043,DZ0000354,2026-05-12T09:24:37+06:00,Demo Seller 11,Sports,3,Farmgate,23.754901,90.388878,3594,mobile_wallet,delivered,2026-05-14T09:24:37+06:00,True
USR043,01000000043,Demo User 043,DZ0000355,2026-05-12T15:45:18+06:00,Demo Seller 07,Sports,4,Dhanmondi,23.744339,90.376012,19655,card,delivered,2026-05-17T23:45:18+06:00,True
USR043,01000000043,Demo User 043,DZ0000357,2026-05-14T20:56:21+06:00,Demo Seller 05,Beauty,2,Farmgate,23.751796,90.396894,17574,card,delivered,2026-05-16T13:56:21+06:00,True
USR043,01000000043,Demo User 043,DZ0000358,2026-05-18T01:31:38+06:00,Demo Seller 03,Beauty,4,Dhanmondi,23.740996,90.370592,17745,card,delivered,2026-05-25T15:31:38+06:00,True
USR043,01000000043,Demo User 043,DZ0000363,2026-05-23T16:15:08+06:00,Demo Seller 13,Fashion,2,Old Dhaka,23.704487,90.401824,13134,mobile_wallet,delivered,2026-06-02T01:15:08+06:00,True
USR043,01000000043,Demo User 043,DZ0000362,2026-06-29T15:44:24+06:00,Demo Seller 01,Fashion,4,Motijheel,23.736388,90.419619,19150,card,shipped,2026-07-08T00:44:24+06:00,True
USR043,01000000043,Demo User 043,DZ0000361,2026-07-07T17:13:55+06:00,Demo Seller 07,Beauty,3,Uttara,23.883732,90.385863,19584,card,delivered,2026-07-13T18:13:55+06:00,True
USR043,01000000043,Demo User 043,DZ0000356,2026-07-18T11:35:39+06:00,Demo Seller 07,Beauty,2,Gulshan,23.799002,90.407527,961,card,delivered,2026-07-23T11:35:39+06:00,True
USR044,01000000044,Demo User 044,DZ0000364,2026-03-16T07:22:41+06:00,Demo Seller 02,Sports,2,Rampura,23.756911,90.425991,12219,cash,delivered,2026-03-19T06:22:41+06:00,True
USR044,01000000044,Demo User 044,DZ0000369,2026-04-21T11:29:54+06:00,Demo Seller 05,Home & Living,2,Wari,23.726238,90.410051,9764,cash,delivered,2026-04-30T09:29:54+06:00,True
USR044,01000000044,Demo User 044,DZ0000368,2026-06-02T20:54:34+06:00,Demo Seller 12,Sports,3,Badda,23.781563,90.421574,4957,card,delivered,2026-06-12T14:54:34+06:00,True
USR044,01000000044,Demo User 044,DZ0000365,2026-06-22T12:49:15+06:00,Demo Seller 08,Groceries,4,Khilgaon,23.752967,90.424083,1252,card,delivered,2026-07-01T08:49:15+06:00,True
USR044,01000000044,Demo User 044,DZ0000366,2026-06-24T01:59:34+06:00,Demo Seller 06,Books,2,Rampura,23.768854,90.421352,18598,card,delivered,2026-06-24T18:59:34+06:00,True
USR044,01000000044,Demo User 044,DZ0000367,2026-07-07T18:28:11+06:00,Demo Seller 08,Books,2,Badda,23.778938,90.419687,17056,card,delivered,2026-07-08T07:28:11+06:00,True
USR045,01000000045,Demo User 045,DZ0000375,2026-04-26T01:13:28+06:00,Demo Seller 02,Sports,2,Dhanmondi,23.74042,90.372186,15132,mobile_wallet,delivered,2026-05-01T20:13:28+06:00,True
USR045,01000000045,Demo User 045,DZ0000371,2026-04-30T09:04:46+06:00,Demo Seller 02,Home & Living,4,Pallabi,23.823734,90.364978,11562,cash,delivered,2026-05-07T23:04:46+06:00,True
USR045,01000000045,Demo User 045,DZ0000372,2026-05-04T22:22:24+06:00,Demo Seller 09,Fashion,4,Mohakhali,23.783361,90.397322,23179,card,delivered,2026-05-11T01:22:24+06:00,True
USR045,01000000045,Demo User 045,DZ0000374,2026-05-07T12:33:46+06:00,Demo Seller 09,Electronics,3,Badda,23.786225,90.430763,12531,mobile_wallet,delivered,2026-05-10T02:33:46+06:00,True
USR045,01000000045,Demo User 045,DZ0000376,2026-05-21T06:46:53+06:00,Demo Seller 07,Groceries,4,Shyamoli,23.771757,90.363771,6319,card,delivered,2026-05-21T13:46:53+06:00,True
USR045,01000000045,Demo User 045,DZ0000370,2026-06-14T19:45:23+06:00,Demo Seller 14,Accessories,3,Mohakhali,23.781634,90.399926,4091,cash,delivered,2026-06-15T15:45:23+06:00,True
USR045,01000000045,Demo User 045,DZ0000373,2026-06-26T06:58:23+06:00,Demo Seller 05,Books,3,Rampura,23.757293,90.41566,14866,cash,returned,2026-06-29T05:58:23+06:00,True
USR045,01000000045,Demo User 045,DZ0000377,2026-07-15T23:15:39+06:00,Demo Seller 01,Accessories,4,Mohammadpur,23.773081,90.351336,9013,mobile_wallet,delivered,2026-07-20T10:15:39+06:00,True
USR046,01000000046,Demo User 046,DZ0000387,2026-02-21T23:57:15+06:00,Demo Seller 07,Groceries,1,Pallabi,23.825624,90.365149,24338,card,delivered,2026-02-22T10:57:15+06:00,True
USR046,01000000046,Demo User 046,DZ0000379,2026-02-28T00:54:44+06:00,Demo Seller 06,Fashion,1,Gulshan,23.7898,90.408255,2407,cash,delivered,2026-03-02T18:54:44+06:00,True
USR046,01000000046,Demo User 046,DZ0000385,2026-03-02T14:01:03+06:00,Demo Seller 03,Accessories,3,Rampura,23.760335,90.421245,1785,cash,delivered,2026-03-07T21:01:03+06:00,True
USR046,01000000046,Demo User 046,DZ0000386,2026-03-04T19:28:52+06:00,Demo Seller 06,Groceries,2,Gulshan,23.795356,90.410273,17000,mobile_wallet,delivered,2026-03-14T05:28:52+06:00,True
USR046,01000000046,Demo User 046,DZ0000383,2026-04-01T16:33:22+06:00,Demo Seller 14,Fashion,4,Banani,23.788337,90.414542,1720,card,delivered,2026-04-09T09:33:22+06:00,True
USR046,01000000046,Demo User 046,DZ0000378,2026-04-16T08:40:57+06:00,Demo Seller 04,Accessories,2,Pallabi,23.832826,90.367407,18552,card,delivered,2026-04-25T10:40:57+06:00,True
USR046,01000000046,Demo User 046,DZ0000381,2026-04-22T23:24:58+06:00,Demo Seller 03,Electronics,2,Farmgate,23.758013,90.394428,13452,card,delivered,2026-04-23T20:24:58+06:00,True
USR046,01000000046,Demo User 046,DZ0000382,2026-05-21T08:15:38+06:00,Demo Seller 13,Beauty,3,Uttara,23.878371,90.371529,6986,card,delivered,2026-05-23T23:15:38+06:00,True
USR046,01000000046,Demo User 046,DZ0000380,2026-06-17T09:30:29+06:00,Demo Seller 12,Electronics,3,Bashundhara,23.808782,90.421103,14233,cash,delivered,2026-06-20T22:30:29+06:00,True
USR046,01000000046,Demo User 046,DZ0000384,2026-08-05T03:55:04+06:00,Demo Seller 02,Fashion,2,Gulshan,23.784832,90.415495,17008,mobile_wallet,cancelled,2026-08-09T23:59:59+06:00,True
USR047,01000000047,Demo User 047,DZ0000392,2026-04-09T02:28:58+06:00,Demo Seller 07,Groceries,1,Mohakhali,23.774384,90.402355,12429,card,delivered,2026-04-14T21:28:58+06:00,True
USR047,01000000047,Demo User 047,DZ0000388,2026-04-13T04:56:26+06:00,Demo Seller 15,Groceries,2,Khilgaon,23.744642,90.429671,9024,mobile_wallet,delivered,2026-04-18T06:56:26+06:00,True
USR047,01000000047,Demo User 047,DZ0000390,2026-04-14T09:06:32+06:00,Demo Seller 14,Beauty,4,Old Dhaka,23.706467,90.412565,8279,mobile_wallet,delivered,2026-04-21T14:06:32+06:00,True
USR047,01000000047,Demo User 047,DZ0000393,2026-04-24T08:29:06+06:00,Demo Seller 05,Electronics,1,Shyamoli,23.778771,90.35956,14118,cash,returned,2026-04-29T00:29:06+06:00,True
USR047,01000000047,Demo User 047,DZ0000389,2026-06-08T19:43:43+06:00,Demo Seller 04,Fashion,3,Khilgaon,23.756068,90.430419,6104,cash,delivered,2026-06-14T15:43:43+06:00,True
USR047,01000000047,Demo User 047,DZ0000391,2026-06-16T14:22:23+06:00,Demo Seller 03,Home & Living,2,Rampura,23.755831,90.418652,5681,cash,delivered,2026-06-23T12:22:23+06:00,True
USR047,01000000047,Demo User 047,DZ0000394,2026-06-23T16:36:37+06:00,Demo Seller 11,Electronics,1,Dhanmondi,23.747588,90.375749,7742,mobile_wallet,returned,2026-07-02T06:36:37+06:00,True
USR048,01000000048,Demo User 048,DZ0000398,2026-02-12T13:15:49+06:00,Demo Seller 03,Fashion,1,Banani,23.787234,90.400924,17232,cash,delivered,2026-02-15T04:15:49+06:00,True
USR048,01000000048,Demo User 048,DZ0000402,2026-03-31T06:21:16+06:00,Demo Seller 07,Books,1,Gulshan,23.791388,90.409516,9899,card,delivered,2026-04-04T22:21:16+06:00,True
USR048,01000000048,Demo User 048,DZ0000395,2026-04-11T20:44:48+06:00,Demo Seller 08,Accessories,3,Banani,23.797966,90.398771,22238,card,delivered,2026-04-16T07:44:48+06:00,True
USR048,01000000048,Demo User 048,DZ0000401,2026-04-25T05:15:41+06:00,Demo Seller 09,Electronics,4,Mohakhali,23.78655,90.396787,2578,card,cancelled,2026-04-30T20:15:41+06:00,True
USR048,01000000048,Demo User 048,DZ0000399,2026-05-25T02:55:51+06:00,Demo Seller 01,Home & Living,4,Wari,23.711561,90.411912,17465,card,delivered,2026-06-01T11:55:51+06:00,True
USR048,01000000048,Demo User 048,DZ0000400,2026-07-18T23:54:17+06:00,Demo Seller 14,Groceries,2,Rampura,23.767182,90.415025,23027,mobile_wallet,delivered,2026-07-24T00:54:17+06:00,True
USR048,01000000048,Demo User 048,DZ0000404,2026-07-21T06:18:16+06:00,Demo Seller 15,Sports,1,Dhanmondi,23.742213,90.383082,13594,cash,delivered,2026-07-22T18:18:16+06:00,True
USR048,01000000048,Demo User 048,DZ0000397,2026-07-22T05:15:40+06:00,Demo Seller 12,Groceries,2,Farmgate,23.766719,90.387547,15434,card,delivered,2026-07-29T18:15:40+06:00,True
USR048,01000000048,Demo User 048,DZ0000396,2026-07-29T19:02:55+06:00,Demo Seller 08,Electronics,4,Rampura,23.758257,90.425812,22264,card,delivered,2026-08-01T00:02:55+06:00,True
USR048,01000000048,Demo User 048,DZ0000403,2026-07-31T22:02:09+06:00,Demo Seller 07,Beauty,3,Mohammadpur,23.768092,90.361165,7576,card,delivered,2026-08-09T02:02:09+06:00,True
USR049,01000000049,Demo User 049,DZ0000409,2026-03-06T12:26:17+06:00,Demo Seller 04,Accessories,3,Khilgaon,23.746112,90.431403,7971,card,delivered,2026-03-08T21:26:17+06:00,True
USR049,01000000049,Demo User 049,DZ0000405,2026-04-02T22:14:01+06:00,Demo Seller 13,Home & Living,2,Banani,23.797167,90.408021,5290,cash,delivered,2026-04-12T04:14:01+06:00,True
USR049,01000000049,Demo User 049,DZ0000413,2026-04-20T02:13:01+06:00,Demo Seller 06,Fashion,2,Tejgaon,23.755934,90.38781,23273,card,delivered,2026-04-25T06:13:01+06:00,True
